asset_hash,name,name_candidates,candidate_count,resolved,types,wads,aset_rows,block_count,example_block
0xD312040A,pr_att_thug_b_hat_sm,pr_att_thug_b_hat_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30952_P000_Q3.block
0xD3128786,maracaibo_bld_corner32x32a,maracaibo_bld_corner32x32a,1,1,model,vz.wad,1,1,blocks\VZ\c30606_P000_Q3.block
0xD3133227,civ_veh_car_w12_normal_wheel_nm,civ_veh_car_w12_normal_wheel_nm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_veh_car_w12_normal_P000_Q3.block
0xD31504EF,vz_state_oiljob008_f_pristine_tinygeometry_tgr05_tgc20_0x00143cde,vz_state_oiljob008_f_pristine_tinygeometry_tgr05_tgc20_0x00143cde,1,1,model,vz.wad,1,1,blocks\VZ\c30156_P000_Q3.block
0xD315D243,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD315F297,jungle_bridge_metalvehiclea_ruin_sm,jungle_bridge_metalvehiclea_ruin_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30866_P000_Q3.block
0xD316EC1D,island_bld_boothrefreshments01_glass_alpha_ruin_sm,island_bld_boothrefreshments01_glass_alpha_ruin_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30263_P000_Q3.block
0xD3181E78,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3187D3A,vz_veh_truck_m151_dm,vz_veh_truck_m151_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31037_P000_Q3.block
0xD3194881,icon_button_square,icon_button_square,1,1,texture,vz.wad,1,1,blocks\VZ\c32747_P000_Q3.block
0xD31A8C6D,commercial_wall_sm,commercial_wall_sm,1,1,texture,vz.wad,1,1,blocks\VZ\resident2_P000_Q3.block
0xD31C473B,spiel_job_chi06_chris,spiel_job_chi06_chris,1,1,script,vz.wad,1,1,blocks\VZ\chi006_job_P000_Q3.block
0xD31CCD88,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3208A19,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0xD3224DD8,ALL02_Contract_Briefing_No_Starter-Chris,ALL02_Contract_Briefing_No_Starter-Chris,1,1,animation,vz.wad,1,1,blocks\VZ\all002_contract_P000_Q3.block
0xD3259F36,,,0,0,animation,vz.wad,1,1,blocks\VZ\characternameanimgroup_jennifer_P000_Q3.block
0xD325D762,vehicles_heli_mi26,vehicles_heli_mi26,1,1,texture,vz.wad,1,1,blocks\VZ\scaleform_pdavehiclesicons_P000_Q3.block
0xD3295E45,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0xD32BD2A3,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0xD32D9D05,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD32E9C2F,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD33044AE,civ_veh_car_w12_sprint_lod_dm,civ_veh_car_w12_sprint_lod_dm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_veh_car_w12_sprint_P000_Q3.block
0xD333E4E0,,,0,0,texture,shell.wad,1,1,blocks\Shell\scaleform_shell_P000_Q3.block
0xD337442F,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30721_P000_Q3.block
0xD3375ABA,caracas_bld_historical02_door01_sm,caracas_bld_historical02_door01_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30021_P000_Q3.block
0xD33ACA28,,,0,0,texture,shell.wad,1,1,blocks\Shell\scaleform_shell_P000_Q3.block
0xD33F4756,,,0,0,texture,shell.wad,1,1,blocks\Shell\scaleform_shell_P000_Q3.block
0xD343C4A7,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD34698EB,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD348A07D,Vz_State_ChiJob006_C_Defenses,Vz_State_ChiJob006_C_Defenses;vz_state_chijob006_c_defenses,2,1,layer,vz.wad,1,1,blocks\VZ\vz_state_chijob006_c_defenses_P000_Q3.block
0xD348CA06,global_vendingmachine02_sm,global_vendingmachine02_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c39998_P000_Q3.block
0xD34AA63F,,,0,0,animation,vz.wad,1,1,blocks\VZ\characternameanimgroup_soldier_P000_Q3.block
0xD34C43F5,village_bld_toolsshed_wall_dm,village_bld_toolsshed_wall_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31172_P000_Q3.block
0xD34D63DD,pmc_veh_car_68valiant_dragster_wb_dm,pmc_veh_car_68valiant_dragster_wb_dm,1,1,texture,vz.wad,1,1,blocks\VZ\pmc_veh_car_dragster_P000_Q3.block
0xD34DEC9F,chinaoutpost_bld_storage_ruinlod,chinaoutpost_bld_storage_ruinlod,1,1,texture,vz.wad,1,1,blocks\VZ\c32127_P000_Q3.block
0xD350A9A9,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_riflewindow_P000_Q3.block
0xD3584121,al_hum_soldier_elitea_helmet,al_hum_soldier_elitea_helmet,1,1,texture,vz.wad,1,1,blocks\VZ\c31654_P000_Q3.block
0xD3593CC1,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30848_P000_Q3.block
0xD35AEAE7,vz_state_pircon004_tinygeometry_tgr20_tgc26_0x00143d25,vz_state_pircon004_tinygeometry_tgr20_tgc26_0x00143d25,1,1,model,vz.wad,1,1,blocks\VZ\c34434_P000_Q3.block
0xD35DD971,merida_lightstadiumb,merida_lightstadiumb,1,1,model;texture,vz.wad,2,2,blocks\VZ\c32834_P000_Q3.block
0xD35E6D25,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD35EEFE7,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD35F0BE7,vz_state_chicon006_a_pristine_tinygeometry_tgr14_tgc13_0x00143abe,vz_state_chicon006_a_pristine_tinygeometry_tgr14_tgc13_0x00143abe,1,1,model,vz.wad,1,1,blocks\VZ\c34227_P000_Q3.block
0xD36AA54B,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD36AEED7,vz_hum_blanco_lb_nm,vz_hum_blanco_lb_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c33687_P000_Q3.block
0xD3713751,civ_veh_car_r90_taxi_wheel_dm,civ_veh_car_r90_taxi_wheel_dm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_veh_car_r90_taxi_P000_Q3.block
0xD3717DDD,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD37535A8,global_decal_glassopaque_super_01,global_decal_glassopaque_super_01,1,1,texture,vz.wad,1,1,blocks\VZ\resident2_P000_Q3.block
0xD375627E,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_mi35_P000_Q3.block
0xD376B591,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD378D2F3,civ_hum_poorfemale_b_hair_nm,civ_hum_poorfemale_b_hair_nm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_hum_poor_P000_Q3.block
0xD3790BDB,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD380AE24,airport_bld_hangar01_sm_ruin,airport_bld_hangar01_sm_ruin,1,1,texture,vz.wad,1,1,blocks\VZ\c30808_P000_Q3.block
0xD3810393,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_autolargea_P000_Q3.block
0xD3845317,,,0,0,terrainmesh,vz.wad,1,1,blocks\VZ\c31140_P000_Q3.block
0xD3851E66,pmc_veh_truck_esv_damage_dm,pmc_veh_truck_esv_damage_dm,1,1,texture,vz.wad,1,1,blocks\VZ\pmc_veh_truck_esv_P000_Q3.block
0xD3862E36,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3898CDE,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD38D379E,vz_state_chijob009_a_pristine_tg_tinygeometry_tgr33_tgc17_0x001440b5,vz_state_chijob009_a_pristine_tg_tinygeometry_tgr33_tgc17_0x001440b5,1,1,model,vz.wad,1,1,blocks\VZ\c31340_P000_Q3.block
0xD393563C,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD395C05C,village_bld_plantation_pristine_lod,village_bld_plantation_pristine_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30966_P000_Q3.block
0xD3968F8A,,,0,0,model;path,vz.wad,2,2,blocks\VZ\global_freewayelevated_P000_Q3.block
0xD3979BDE,,,0,0,chatter,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD399F677,all_amx30_driverhatch_actionhijack_getin_section04looph_fb,all_amx30_driverhatch_actionhijack_getin_section04looph_fb,1,1,animation,vz.wad,1,1,blocks\VZ\hijack_amx30_P000_Q3.block
0xD39F35DA,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_hmmwv_P000_Q3.block
0xD39FA89D,aloutpost_bld_hangersmall_roof_dm,aloutpost_bld_hangersmall_roof_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31907_P000_Q3.block
0xD3A208E3,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3A2AD5A,supplies_anti_air,supplies_anti_air,1,1,texture,vz.wad,1,1,blocks\VZ\c33469_P000_Q3.block
0xD3A4F81A,pmcoutpost_interior_tiger,pmcoutpost_interior_tiger,1,1,texture,vz.wad,1,1,blocks\VZ\c33295_P000_Q3.block
0xD3AF8EDA,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_dragster_P000_Q3.block
0xD3B14D7D,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3B23E7E,global_weapon_detonator,global_weapon_detonator,1,1,model;texture,vz.wad,2,1,blocks\VZ\c32563_P000_Q3.block
0xD3B69E57,Vz_State_ChiJob006_E_Defenses,Vz_State_ChiJob006_E_Defenses;vz_state_chijob006_e_defenses,2,1,layer,vz.wad,1,1,blocks\VZ\vz_state_chijob006_e_defenses_P000_Q3.block
0xD3B77A01,CHI04_Contract_Briefing_Yes_Starter-Jennifer,CHI04_Contract_Briefing_Yes_Starter-Jennifer,1,1,animation,vz.wad,1,1,blocks\VZ\chi004_contract_P000_Q3.block
0xD3B8C8B7,vz_state_car_city_pristine_tinygeometry_tgr28_tgc14_0x00143a78,vz_state_car_city_pristine_tinygeometry_tgr28_tgc14_0x00143a78,1,1,model,vz.wad,1,1,blocks\VZ\c31303_P000_Q3.block
0xD3BB9AEC,proutpost_bld_bunkersandbag_sm_ruin,proutpost_bld_bunkersandbag_sm_ruin,1,1,texture,vz.wad,1,1,blocks\VZ\c30719_P000_Q3.block
0xD3BC59CA,vehicles_apc_m113,vehicles_apc_m113,1,1,texture,vz.wad,1,1,blocks\VZ\scaleform_pdavehiclesicons_P000_Q3.block
0xD3BC6ABC,civ_hum_casualfemale_head_b_nm,civ_hum_casualfemale_head_b_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30791_P000_Q3.block
0xD3BD64F6,aloutpost_bld_hangersmall_roof_ruin_nm,aloutpost_bld_hangersmall_roof_ruin_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31907_P000_Q3.block
0xD3BD9BF7,vz_terrainglobal_r00_c03_0x0003fcd6,vz_terrainglobal_r00_c03_0x0003fcd6,1,1,texture,vz.wad,1,1,blocks\VZ\c30643_P000_Q3.block
0xD3C055F4,oc_att_mercenary_heavy_acc,oc_att_mercenary_heavy_acc,1,1,texture,vz.wad,1,1,blocks\VZ\c30934_P000_Q3.block
0xD3C45598,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3CB2912,maracaibo_bld_segment101x52a_roof_nm,maracaibo_bld_segment101x52a_roof_nm,1,1,terrainmesh,vz.wad,1,1,blocks\VZ\c31231_P000_Q3.block
0xD3CC7D29,oilrig_bld_buildinga_details_nm,oilrig_bld_buildinga_details_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31442_P000_Q3.block
0xD3CCC01D,oilrig_bld_buildinga_ruin_lod,oilrig_bld_buildinga_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c31440_P000_Q3.block
0xD3D6B7E5,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_avenger_P000_Q3.block
0xD3D95E5C,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3DA0DDD,village_bld_docks_roof_sm,village_bld_docks_roof_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30965_P000_Q3.block
0xD3DC5C8B,vz_All_job005_d,vz_All_job005_d,1,1,layer,vz.wad,1,1,blocks\VZ\layers_static_P000_Q3.block
0xD3E01681,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_smallfishing_P000_Q3.block
0xD3E44264,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3E750E4,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3EA5803,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_drinkingfountain_P000_Q3.block
0xD3EB4D86,,,0,0,texture,shell.wad,1,1,blocks\Shell\scaleform_shell_P000_Q3.block
0xD3EF5A28,vz_caracas_tiny_tinygeometry_tgr20_tgc21_0x00143ffa,vz_caracas_tiny_tinygeometry_tgr20_tgc21_0x00143ffa,1,1,model,vz.wad,1,1,blocks\VZ\c31151_P000_Q3.block
0xD3F174DB,spiel_minorcontract_pmc13_chris,spiel_minorcontract_pmc13_chris,1,1,script,vz.wad,1,1,blocks\VZ\pmc013_con_P000_Q3.block
0xD3F3CC05,village_bld_plantation03_wall_ruin_sm,village_bld_plantation03_wall_ruin_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c33634_P000_Q3.block
0xD3F70BDE,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30576_P000_Q3.block
0xD3F74292,vz_veh_truck_m35_soft_top_dm,vz_veh_truck_m35_soft_top_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30254_P000_Q3.block
0xD3F827CB,THREE,THREE,1,1,texture,vz.wad,1,1,blocks\VZ\c33549_P000_Q3.block
0xD3F98C8D,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3F99DF9,vz_angel_falls_grassjungle_r07_c02_0x00139dab,vz_angel_falls_grassjungle_r07_c02_0x00139dab,1,1,scrub,vz.wad,1,1,blocks\VZ\c30218_P000_Q3.block
0xD3FA9A57,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD3FB22AE,village_bld_plantation02_windoor_dm,village_bld_plantation02_windoor_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30966_P000_Q3.block
0xD3FBDF0F,vz_terrainglobal_r15_c13_0x000746df,vz_terrainglobal_r15_c13_0x000746df,1,1,texture,vz.wad,1,1,blocks\VZ\c30428_P000_Q3.block
0xD3FD0560,vz_att_soldierheavy_backpack,vz_att_soldierheavy_backpack,1,1,texture,vz.wad,1,1,blocks\VZ\c30940_P000_Q3.block
0xD3FDCE26,pmc_veh_car_rocket_buggy_dm,pmc_veh_car_rocket_buggy_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c33254_P000_Q3.block
0xD3FE5AE5,ch_veh_plane_transport_lod,ch_veh_plane_transport_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c32077_P000_Q3.block
0xD4022A5C,,,0,0,model,vz.wad,1,1,blocks\VZ\c30483_P000_Q3.block
0xD404C219,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_huangfeng_P000_Q3.block
0xD406023B,vzoutpost_bld_barracktent_canvas_nm,vzoutpost_bld_barracktent_canvas_nm,1,1,texture,vz.wad,1,1,blocks\VZ\vzoutpost_bld_barracktent_P000_Q3.block
0xD4075E95,vz_terrainglobal_r17_c14_0x000746fa,vz_terrainglobal_r17_c14_0x000746fa,1,1,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD40BE552,chinaoutpost_bld_helipad_meta_sm,chinaoutpost_bld_helipad_meta_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c32124_P000_Q3.block
0xD40C6533,Vz_State_OilJob011_03_Staging,Vz_State_OilJob011_03_Staging;vz_State_OilJob011_03_staging;vz_state_oiljob011_03_staging,3,1,layer,vz.wad,1,1,blocks\VZ\vz_state_oiljob011_03_staging_P000_Q3.block
0xD40DAFF3,vz_terrainglobal_r00_c13_0x0003fce0,vz_terrainglobal_r00_c13_0x0003fce0,1,1,texture,vz.wad,1,1,blocks\VZ\c31232_P000_Q3.block
0xD40EA4D3,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30896_P000_Q3.block
0xD411CCB2,vzoutpost_bld_guardtower_ch_pristine_lod,vzoutpost_bld_guardtower_ch_pristine_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c34528_P000_Q3.block
0xD4126FF3,groutpost_bld_shackfuselage01_parts_ruin_dm,groutpost_bld_shackfuselage01_parts_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30526_P000_Q3.block
0xD41536A7,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4162C95,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_truckmid_P000_Q3.block
0xD416786F,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_stingray_P000_Q3.block
0xD416D382,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_chopper_P000_Q3.block
0xD418BD9F,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD41D7F37,global_weapon_m60_nm,global_weapon_m60_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31100_P000_Q3.block
0xD4213AE4,global_dumpstergreenshort,global_dumpstergreenshort,1,1,model;texture,vz.wad,2,2,blocks\VZ\c30475_P000_Q3.block
0xD4238E2F,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD42444B2,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_ka29b_P000_Q3.block
0xD4249D18,village_bld_hangar_grinder_nm,village_bld_hangar_grinder_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30710_P000_Q3.block
0xD427ED5D,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD42E4D9E,vehicles_apc_wz551,vehicles_apc_wz551,1,1,texture,vz.wad,1,1,blocks\VZ\scaleform_pdavehiclesicons_P000_Q3.block
0xD42F70D1,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_autolargeb_P000_Q3.block
0xD4307048,port_dockdry_01_sm,port_dockdry_01_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c39998_P000_Q3.block
0xD4345AD4,maracaibo_bld_segment32x32a_wall01_nm,maracaibo_bld_segment32x32a_wall01_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30606_P000_Q3.block
0xD4350485,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_chopper_P000_Q3.block
0xD435D0B8,CHI01_Contract_Briefing_Starter,CHI01_Contract_Briefing_Starter,1,1,facefxanimationset,vz.wad,1,1,blocks\VZ\chi001_contract_P000_Q3.block
0xD441200D,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c31375_P000_Q3.block
0xD44350DA,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4475E7A,vz_state_chijob009_a_pristine_tg_tinygeometry_0x001440b4,vz_state_chijob009_a_pristine_tg_tinygeometry_0x001440b4,1,1,texture,vz.wad,1,1,blocks\VZ\c31339_P000_Q3.block
0xD44805AC,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD44C2215,oilrig_bld_buildingd,oilrig_bld_buildingd,1,1,model,vz.wad,1,1,blocks\VZ\c31444_P000_Q3.block
0xD44E90A6,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD44FC3A0,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_pgz95_P000_Q3.block
0xD451DEC0,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0xD459AAD7,vz_pmc_rocks01_r06_c17_0x001374aa,vz_pmc_rocks01_r06_c17_0x001374aa,1,1,scrub,vz.wad,1,1,blocks\VZ\c30581_P000_Q3.block
0xD45AAC2F,gr_veh_truck_m35_wheel2_sm,gr_veh_truck_m35_wheel2_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31095_P000_Q3.block
0xD45DBA28,vz_state_chijob002_03_pristine_tinygeometry_tgr07_tgc12_0x00143aff,vz_state_chijob002_03_pristine_tinygeometry_tgr07_tgc12_0x00143aff,1,1,model,vz.wad,1,1,blocks\VZ\c30167_P000_Q3.block
0xD460BEA9,vz_State_AllCon001_pristine,vz_State_AllCon001_pristine;vz_state_allcon001_pristine,2,1,layer,vz.wad,1,1,blocks\VZ\vz_state_allcon001_pristine_P000_Q3.block
0xD4620C9F,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD468E01B,al_veh_boat_destroyer_hulll02_nm,al_veh_boat_destroyer_hulll02_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31667_P000_Q3.block
0xD46A12D6,pmcoutpost_bld_hqinterior_floor03,pmcoutpost_bld_hqinterior_floor03,1,1,texture,vz.wad,1,1,blocks\VZ\c30680_P000_Q3.block
0xD46B6F21,gr_veh_tank_m551_attachments_nm,gr_veh_tank_m551_attachments_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31036_P000_Q3.block
0xD472DC31,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30896_P000_Q3.block
0xD4761889,vz_state_all_fuel_amazon_tinygeometry_tgr08_tgc19_0x001439b8,vz_state_all_fuel_amazon_tinygeometry_tgr08_tgc19_0x001439b8,1,1,model,vz.wad,1,1,blocks\VZ\c34145_P000_Q3.block
0xD476EDB6,vz_terrainglobal_r01_c19_0x0003fcfa,vz_terrainglobal_r01_c19_0x0003fcfa,1,1,texture,vz.wad,1,1,blocks\VZ\c31397_P000_Q3.block
0xD478C114,maracaibo_bld_historical01_doors_ruin_dm,maracaibo_bld_historical01_doors_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30816_P000_Q3.block
0xD478D9FF,,,0,0,animation,vz.wad,1,1,blocks\VZ\characternameanimgroup_jennifer_P000_Q3.block
0xD47EA54B,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD482FED0,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4832279,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD486F08A,caracas_bld_cathedralstatue_bronze_nm,caracas_bld_cathedralstatue_bronze_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32039_P000_Q3.block
0xD48C6198,gr_hum_soldier_b_ubb_sm,gr_hum_soldier_b_ubb_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31034_P000_Q3.block
0xD48C7D34,Pistol,Pistol;pistol,2,1,texture,vz.wad,1,1,blocks\VZ\pistol_P000_Q3.block
0xD4914514,vz_hum_deathsquad_headb,vz_hum_deathsquad_headb,1,1,texture,vz.wad,1,1,blocks\VZ\c30939_P000_Q3.block
0xD49219F8,city_bld_skyscraper01_wall01_dm,city_bld_skyscraper01_wall01_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30595_P000_Q3.block
0xD4923971,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD49538F7,margarita_hotelpool_wall_dm,margarita_hotelpool_wall_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31483_P000_Q3.block
0xD497B9B9,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD499173C,,,0,0,animation,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4A2A7C0,chinaoutpost_interior_paneloverhead_nm,chinaoutpost_interior_paneloverhead_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32132_P000_Q3.block
0xD4A45009,shanty_bld_house02_ruin,shanty_bld_house02_ruin,1,1,texture,vz.wad,1,1,blocks\VZ\c30249_P000_Q3.block
0xD4A62762,vz_pirate_isles_tiny_tinygeometry_tgr36_tgc24_0x00144f1c,vz_pirate_isles_tiny_tinygeometry_tgr36_tgc24_0x00144f1c,1,1,model,vz.wad,1,1,blocks\VZ\c31320_P000_Q3.block
0xD4A770AE,commercial_bld_supermarket_04_sm,commercial_bld_supermarket_04_sm,1,1,texture,vz.wad,1,1,blocks\VZ\commercial_bld_supermarket_P000_Q3.block
0xD4AD8019,global_env_palmtreebend01_imposter_nm,global_env_palmtreebend01_imposter_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32387_P000_Q3.block
0xD4B3C1D2,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_m551_P000_Q3.block
0xD4B77277,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4B83E0C,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4B902A8,industrial_bld_smokestack_02_nm,industrial_bld_smokestack_02_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30797_P000_Q3.block
0xD4B94293,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_weightbench_P000_Q3.block
0xD4B9A432,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_swamp_P000_Q3.block
0xD4BA57B0,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_tow_P000_Q3.block
0xD4BE3D4C,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4BF5400,civ_hum_journalist_uba_sm,civ_hum_journalist_uba_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c32153_P000_Q3.block
0xD4C09582,commercial_wall_nm,commercial_wall_nm,1,1,texture,vz.wad,1,1,blocks\VZ\resident2_P000_Q3.block
0xD4C16D4A,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4C1DD7F,,,0,0,animation,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4C2929D,all_md500_driverdoor_actionhijack_section03_fb,all_md500_driverdoor_actionhijack_section03_fb,1,1,animation,vz.wad,1,1,blocks\VZ\hijack_md500_P000_Q3.block
0xD4C4D4F6,,,0,0,animation,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4C8739F,vz_state_oiljob012_04,vz_state_oiljob012_04,1,1,layer,vz.wad,1,1,blocks\VZ\vz_state_oiljob012_04_P000_Q3.block
0xD4C8AB80,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4C93F5B,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0xD4CBDE9B,,,0,0,model,vz.wad,1,1,blocks\VZ\c32498_P000_Q3.block
0xD4CC270E,merida_market02_nm,merida_market02_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30459_P000_Q3.block
0xD4CF259F,groutpost_bld_earthmover_caterpillar_nm,groutpost_bld_earthmover_caterpillar_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30526_P000_Q3.block
