wad,row_index,asset_hash,name,name_candidates,candidate_count,type_id,type_name,type_hash,block_index,block_path,sub_offset,is_primary,secondary_ref,secondary_name
vz.wad,21753,0x3F1A3341,,,0,30,lineregion,0x6310807F,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21754,0x60882656,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21755,0xEB482852,white_road10l,white_road10l,1,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21756,0x8AC8476E,groutpostinterior_earthmover_cabinwall_nm,groutpostinterior_earthmover_cabinwall_nm,1,27,texture,0xF011157A,2366,blocks\VZ\c32635_P000_Q3.block,4769,0,0x1CA227BC,
vz.wad,21757,0x5664D943,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21758,0xBBA6F6C4,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21759,0x2A658DFC,civ_veh_car_w8_normal_wheel_dm,civ_veh_car_w8_normal_wheel_dm,1,27,texture,0xF011157A,3174,blocks\VZ\civ_veh_car_w8_P000_Q3.block,5173,0,0x2015FFFF,
vz.wad,21760,0x8F52219B,pmcoutpost_pedestal_sm,pmcoutpost_pedestal_sm,1,27,texture,0xF011157A,1303,blocks\VZ\c30681_P000_Q3.block,3757,0,0x152521CA,
vz.wad,21761,0x4DB46AF6,all_sound,all_sound,1,35,script,0x42498680,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21762,0xA3CA3B95,veh_boatracing,veh_boatracing,1,21,soundbank,0x9F8BCA10,3360,blocks\VZ\veh_boatracing_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21763,0x9FCCFDCD,vz_terrainglobal_r11_c01_0x00074683,vz_terrainglobal_r11_c01_0x00074683,1,27,texture,0xF011157A,990,blocks\VZ\c30296_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21764,0x6BB26738,global_constructionjunkpilec_sm,global_constructionjunkpilec_sm,1,27,texture,0xF011157A,1240,blocks\VZ\c30607_P000_Q3.block,4005,0,0x179824E8,
vz.wad,21765,0x3D18B0CD,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21766,0x09FA99E2,vzoutpost_wallb_pr_pristine_lod,vzoutpost_wallb_pr_pristine_lod,1,27,texture,0xF011157A,2957,blocks\VZ\c34543_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21767,0x3ADC641D,,,0,16,animation,0x18166555,3023,blocks\VZ\vehiclenameanimgroup_wz551_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21768,0x960C0CC9,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21769,0xB50C47AB,,,0,16,animation,0x18166555,3278,blocks\VZ\characternameanimgroup_chris_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21770,0xCD8D4EB8,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21771,0xF3A27EE5,,,0,16,animation,0x18166555,3142,blocks\VZ\vehiclenameanimgroup_mh53j_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21772,0xABF77AB2,,,0,16,animation,0x18166555,3221,blocks\VZ\vehiclenameanimgroup_mtv_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21773,0x13B204C7,global_env_rocksmoss02,global_env_rocksmoss02,1,19,model,0x5B724250,1696,blocks\VZ\c31210_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21774,0xC41DBDD1,,,0,16,animation,0x18166555,3154,blocks\VZ\characternameanimgroup_mattias_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21775,0x0AAE6D5A,,,0,19,model,0x5B724250,2612,blocks\VZ\c33294_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21776,0x61BA0AEE,oilrig_bld_buildinga_wall_01_sm,oilrig_bld_buildinga_wall_01_sm,1,27,texture,0xF011157A,1895,blocks\VZ\c31442_P000_Q3.block,3713,0,0x188B22FC,
vz.wad,21777,0x4BC214AD,vz_state_alljob004_02,vz_state_alljob004_02,1,9,layer,0xE6B81A54,206,blocks\VZ\vz_state_alljob004_02_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21778,0xE68C9ACA,,,0,16,animation,0x18166555,3142,blocks\VZ\vehiclenameanimgroup_mh53j_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21779,0x060C9B4F,global_bld_concrete02_nm,global_bld_concrete02_nm,1,27,texture,0xF011157A,774,blocks\VZ\c30033_P000_Q3.block,4067,0,0x157DFFFF,
vz.wad,21780,0x067AB57F,,,0,16,animation,0x18166555,3077,blocks\VZ\characternameanimgroup_ochqmerc_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21781,0x622EB29F,global_weapon_deserteagle,global_weapon_deserteagle,1,19,model,0x5B724250,783,blocks\VZ\c30046_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21782,0x2DA5197F,oc_hum_boardmember,oc_hum_boardmember,1,19,model,0x5B724250,2471,blocks\VZ\c33002_P000_Q3.block,4836,0,0xFFFFFFFF,
vz.wad,21783,0xC4B06FCB,pmcoutpost_bld_hangar_ruin_lod,pmcoutpost_bld_hangar_ruin_lod,1,27,texture,0xF011157A,1304,blocks\VZ\c30682_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21784,0x527C7220,commercial_bld_policestation_02,commercial_bld_policestation_02,1,27,texture,0xF011157A,1170,blocks\VZ\c30510_P000_Q3.block,3642,0,0x185420A5,
vz.wad,21785,0xAF8E411D,,,0,16,animation,0x18166555,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21786,0x527A73AE,,,0,30,lineregion,0x6310807F,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21787,0x9FEAF44C,aloutpost_bld_garage01_alpha_sm,aloutpost_bld_garage01_alpha_sm,1,27,texture,0xF011157A,3161,blocks\VZ\aloutpost_bld_garage01_P000_Q3.block,5168,0,0xFFFFFFFF,
vz.wad,21788,0x700BFCAA,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21789,0xD5342406,merida_signfold_nm,merida_signfold_nm,1,27,texture,0xF011157A,1385,blocks\VZ\c30785_P000_Q3.block,3982,0,0x17A7FFFF,
vz.wad,21790,0xE97A59C2,,,0,16,animation,0x18166555,3087,blocks\VZ\vehiclenameanimgroup_smallfishing_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21791,0xF3C229BD,objective_destroy,objective_destroy,1,27,texture,0xF011157A,2461,blocks\VZ\c32987_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21792,0xF7E5E611,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21793,0xA45EAC51,caracas_bld_historical02_ground02_dm,caracas_bld_historical02_ground02_dm,1,27,texture,0xF011157A,767,blocks\VZ\c30021_P000_Q3.block,4109,0,0xFFFFFFFF,
vz.wad,21794,0x4680DF73,gr_hum_soldier_b_ub_nm,gr_hum_soldier_b_ub_nm,1,27,texture,0xF011157A,1567,blocks\VZ\c31034_P000_Q3.block,4265,0,0x16022A5E,
vz.wad,21795,0xD6B03230,,,0,16,animation,0x18166555,3220,blocks\VZ\vehiclenameanimgroup_ext_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21796,0xF072FE1F,global_veh_phoenix_racing_body_damage_sm,global_veh_phoenix_racing_body_damage_sm,1,27,texture,0xF011157A,2276,blocks\VZ\c32536_P000_Q3.block,4691,0,0x1BDFFFFF,
vz.wad,21797,0x4C2E9CC4,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21798,0xFD9C3006,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21799,0xC5778FB6,vz_state_oiljob008_d_ruined_tinygeometry_0x00143cd9,vz_state_oiljob008_d_ruined_tinygeometry_0x00143cd9,1,27,texture,0xF011157A,2883,blocks\VZ\c34406_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21800,0x81705E75,pmc_veh_plane_mig27_wheel_dm,pmc_veh_plane_mig27_wheel_dm,1,27,texture,0xF011157A,2596,blocks\VZ\c33262_P000_Q3.block,4953,0,0x1E97FFFF,
vz.wad,21801,0xF6E3C5CA,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21802,0x67690991,vz_terrainglobal_r13_c09_0x000746b3,vz_terrainglobal_r13_c09_0x000746b3,1,27,texture,0xF011157A,1515,blocks\VZ\c30958_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21803,0x73BE3E20,global_wheelbarrel,global_wheelbarrel,1,27,texture,0xF011157A,2320,blocks\VZ\c32585_P000_Q3.block,4705,0,0x1BF3FFFF,
vz.wad,21804,0x5BBA7389,vz_state_pmccon003_getcarmona,vz_state_pmccon003_getcarmona,1,9,layer,0xE6B81A54,243,blocks\VZ\vz_state_pmccon003_getcarmona_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21805,0x755E5535,village_bld_housestilts01_door_ruin_dm,village_bld_housestilts01_door_ruin_dm,1,27,texture,0xF011157A,1670,blocks\VZ\c31169_P000_Q3.block,3794,0,0x181B2280,
vz.wad,21806,0x13D5AE24,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21807,0x278527A8,groutpost_bld_shackcave02_wood_sm,groutpost_bld_shackcave02_wood_sm,1,27,texture,0xF011157A,1187,blocks\VZ\c30530_P000_Q3.block,3908,0,0xFFFFFFFF,
vz.wad,21808,0x277581D4,vzoutpost_bld_barrackbunker_wall_damaged_sm,vzoutpost_bld_barrackbunker_wall_damaged_sm,1,27,texture,0xF011157A,2934,blocks\VZ\c34519_P000_Q3.block,5071,0,0x1F862965,
vz.wad,21809,0xF793665D,vz_jungle_mountain_tiny_tinygeometry_tgr08_tgc32_0x00144ebc,vz_jungle_mountain_tiny_tinygeometry_tgr08_tgc32_0x00144ebc,1,19,model,0x5B724250,1530,blocks\VZ\c30985_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21810,0x38052112,,,0,16,animation,0x18166555,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21811,0x63F7D002,groutpost_bld_shacktall01_roof_ruin_dm,groutpost_bld_shacktall01_roof_ruin_dm,1,27,texture,0xF011157A,1190,blocks\VZ\c30533_P000_Q3.block,3662,0,0x16ED223D,
vz.wad,21812,0x1B721C52,vz_amazon_grassyellow_r07_c11_0x00137409,vz_amazon_grassyellow_r07_c11_0x00137409,1,12,scrub,0x600B904E,1879,blocks\VZ\c31424_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21813,0xA7904284,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21814,0x0EA40F24,,,0,16,animation,0x18166555,3327,blocks\VZ\vehicleclassanimgroup_hmmwv_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21815,0x48293D06,,,0,16,animation,0x18166555,3362,blocks\VZ\characternameanimgroup_jennifer_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21816,0x452BD89E,vz_state_alljob005_02_destroyed_tinygeometry_tgr22_tgc08_0x001439ff,vz_state_alljob005_02_destroyed_tinygeometry_tgr22_tgc08_0x001439ff,1,19,model,0x5B724250,2764,blocks\VZ\c34173_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21817,0xC6AF06BC,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21818,0x4E25B3CB,village_bld_farming01_wall02_nm,village_bld_farming01_wall02_nm,1,27,texture,0xF011157A,1666,blocks\VZ\c31164_P000_Q3.block,4029,0,0x17B92579,
vz.wad,21819,0x5B571BB3,,,0,12,scrub,0x600B904E,1746,blocks\VZ\c31272_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21820,0x7F7F8220,vz_state_gurjob008_02_staging_tinygeometry_0x00143c18,vz_state_gurjob008_02_staging_tinygeometry_0x00143c18,1,27,texture,0xF011157A,1844,blocks\VZ\c31381_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21821,0xACD92594,common_18_xbox_buttons,common_18_xbox_buttons,1,27,texture,0xF011157A,3394,blocks\VZ\common_18_xbox_buttons_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21822,0x0C7929ED,vz_state_pirjob007_e_defenses,vz_state_pirjob007_e_defenses,1,9,layer,0xE6B81A54,32,blocks\VZ\vz_state_pirjob007_e_defenses_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21823,0xC067D0D5,Vz_State_GurJob003_Captured,Vz_State_GurJob003_Captured;vz_state_gurjob003_captured,2,9,layer,0xE6B81A54,564,blocks\VZ\vz_state_gurjob003_captured_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21824,0xBAB19371,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21825,0x97ABE4DF,pr_hum_starter03,pr_hum_starter03,1,34,facefxactor,0x1CF649BB,3067,blocks\VZ\pirstarter4_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21826,0xFF6DC38B,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21827,0x4D7EB96B,pr_veh_boat_saltonsea_3_dm,pr_veh_boat_saltonsea_3_dm,1,27,texture,0xF011157A,2641,blocks\VZ\c33329_P000_Q3.block,5003,0,0x1F01291C,
vz.wad,21828,0x2FC841DF,vz_amazon_tiny_tinygeometry_tgr15_tgc21_0x00143fae,vz_amazon_tiny_tinygeometry_tgr15_tgc21_0x00143fae,1,19,model,0x5B724250,843,blocks\VZ\c30133_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21829,0xA85E1EDD,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21830,0x417CC9B4,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21831,0xEFCE4EE4,,,0,16,animation,0x18166555,3423,blocks\VZ\vehiclenameanimgroup_avenger_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21832,0xCC1ED531,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21833,0x521DB54C,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21834,0xB0866A86,,,0,16,animation,0x18166555,3055,blocks\VZ\vehicleclassanimgroup_autolargea_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21835,0x959820E9,all_amx30_driverhatch_actionhijack_getin_section04loopfailure_fb,all_amx30_driverhatch_actionhijack_getin_section04loopfailure_fb,1,16,animation,0x18166555,3194,blocks\VZ\hijack_amx30_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21836,0x5253854D,,,0,19,model,0x5B724250,1679,blocks\VZ\c31182_P000_Q3.block,3720,0,0xFFFFFFFF,
vz.wad,21837,0xE11703E1,OilCon002,OilCon002;Oilcon002;oilCon002;oilcon002,4,35,script,0x42498680,3197,blocks\VZ\scripts_vz_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21838,0x002EC49A,civ_veh_truck_thunder_nm,civ_veh_truck_thunder_nm,1,27,texture,0xF011157A,3032,blocks\VZ\civ_veh_truck_thunder_P000_Q3.block,5115,0,0x1FDF29E6,
vz.wad,21839,0x0DB63F7C,city_bld_segment16x16a_wall_sm,city_bld_segment16x16a_wall_sm,1,27,texture,0xF011157A,3333,blocks\VZ\city_bld_segment16x16a_P000_Q3.block,5234,0,0x20452B60,
vz.wad,21840,0x0B308F83,mountain_bld_bunkerdestroyed_parts_nm,mountain_bld_bunkerdestroyed_parts_nm,1,27,texture,0xF011157A,2453,blocks\VZ\c32856_P000_Q3.block,4819,0,0x1D302C62,
vz.wad,21841,0x46A906D8,outskirt_curb_straight_nm,outskirt_curb_straight_nm,1,27,texture,0xF011157A,2977,blocks\VZ\c39999_P000_Q3.block,5098,0,0x15BD2395,
vz.wad,21842,0xE7A89B5C,ui_shell,ui_shell,1,13,sounddb,0xE5273C14,3525,blocks\VZ\ui_shell_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21843,0xEA7B1826,jungle_bld_ruinshotelback_roof_ruin_nm,jungle_bld_ruinshotelback_roof_ruin_nm,1,27,texture,0xF011157A,1699,blocks\VZ\c31214_P000_Q3.block,4216,0,0x151B245B,
vz.wad,21844,0x7CB72AEB,vz_state_all_fuel_amazon_tinygeometry_tgr06_tgc10_0x001439a6,vz_state_all_fuel_amazon_tinygeometry_tgr06_tgc10_0x001439a6,1,19,model,0x5B724250,2751,blocks\VZ\c34145_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21845,0x106B3F64,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21846,0x2EE8BA45,,,0,29,effect,0x5608BD5A,3459,blocks\VZ\effects_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21847,0x91FFAF20,cumana_bld_fortress01_stonewallbase_nm,cumana_bld_fortress01_stonewallbase_nm,1,27,texture,0xF011157A,900,blocks\VZ\c30196_P000_Q3.block,4015,0,0x17442367,
vz.wad,21848,0x925E672D,,,0,30,lineregion,0x6310807F,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21849,0x490BE3D2,vz_state_pirjob002_02_captured_tinygeometry_0x00143d31,vz_state_pirjob002_02_captured_tinygeometry_0x00143d31,1,27,texture,0xF011157A,2893,blocks\VZ\c34436_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21850,0x3AD09BB2,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21851,0x748C2CBE,,,0,16,animation,0x18166555,3376,blocks\VZ\vehiclenameanimgroup_md500_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21852,0x955E5427,vz_state_car_city_pristine_tinygeometry_tgr25_tgc15_0x00143a5b,vz_state_car_city_pristine_tinygeometry_tgr25_tgc15_0x00143a5b,1,19,model,0x5B724250,1768,blocks\VZ\c31299_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21853,0xB7687FBC,,,0,16,animation,0x18166555,3023,blocks\VZ\vehiclenameanimgroup_wz551_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21854,0x3EA53FE9,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21855,0x6BBD16D5,,,0,16,animation,0x18166555,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21856,0x4D13A970,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21857,0x6F0A4811,vehicles_tank_stingray2,vehicles_tank_stingray2,1,27,texture,0xF011157A,3451,blocks\VZ\scaleform_pdavehiclesicons_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21858,0xCE4166ED,WifMissionFlow,WifMissionFlow;wifmissionflow,2,35,script,0x42498680,3197,blocks\VZ\scripts_vz_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21859,0xC9DFF635,merida_bld_plazachurch01,merida_bld_plazachurch01,1,27,texture,0xF011157A,3195,blocks\VZ\merida_bld_plazachurch_P000_Q3.block,5180,0,0x201B2AB6,
vz.wad,21860,0xAD996140,wpn_grapplegun,wpn_grapplegun,1,13,sounddb,0xE5273C14,3397,blocks\VZ\wpn_grapplegun_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21861,0xA68E92B6,,,0,32,terrainmesh,0x7C569307,811,blocks\VZ\c30082_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21862,0xE95F3630,,,0,16,animation,0x18166555,3491,blocks\VZ\vehiclenameanimgroup_highvoltage_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21863,0xAACA3CFB,vz_veh_truck_m35_guntruck_50cal,vz_veh_truck_m35_guntruck_50cal,1,19,model,0x5B724250,3386,blocks\VZ\vz_veh_truck_m35_guntruck_50cal_P000_Q3.block,5252,0,0xFFFFFFFF,
vz.wad,21864,0x87764118,pr_hum_sailor_a_head,pr_hum_sailor_a_head,1,27,texture,0xF011157A,1509,blocks\VZ\c30952_P000_Q3.block,3964,0,0x167FFFFF,
vz.wad,21865,0x5C3A98A7,island_bld_boothrefreshments01_wood_dm,island_bld_boothrefreshments01_wood_dm,1,27,texture,0xF011157A,959,blocks\VZ\c30263_P000_Q3.block,3788,0,0x15E022B3,
vz.wad,21866,0xAC13B107,global_att_loadingdocka_01_nm,global_att_loadingdocka_01_nm,1,27,texture,0xF011157A,1829,blocks\VZ\c31365_P000_Q3.block,3812,0,0x156FFFFF,
vz.wad,21867,0xD393563C,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21868,0xA3335C41,,,0,16,animation,0x18166555,3232,blocks\VZ\vehiclenameanimgroup_scooter_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21869,0xAC081CA4,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21870,0x4DE775D3,global_weapon_aarocket_sm,global_weapon_aarocket_sm,1,27,texture,0xF011157A,1109,blocks\VZ\c30427_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21871,0xAD1F6546,docks_bld_toolshed_wall,docks_bld_toolshed_wall,1,27,texture,0xF011157A,1100,blocks\VZ\c30417_P000_Q3.block,4180,0,0x172222B9,
vz.wad,21872,0x4F06DDA9,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21873,0xE0AB2B99,,,0,16,animation,0x18166555,3278,blocks\VZ\characternameanimgroup_chris_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21874,0xE47F0A56,white_bld_segment8x16a_ruin_lod,white_bld_segment8x16a_ruin_lod,1,27,texture,0xF011157A,1125,blocks\VZ\c30447_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21875,0x2E4B8556,civ_hum_richfemale_eyelashesa,civ_hum_richfemale_eyelashesa,1,27,texture,0xF011157A,754,blocks\VZ\c30006_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21876,0x42E55C9F,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21877,0x8F4A8DDC,chinaoutpost_interior_scroll_sm,chinaoutpost_interior_scroll_sm,1,27,texture,0xF011157A,2102,blocks\VZ\c32132_P000_Q3.block,4572,0,0x1B07FFFF,
vz.wad,21878,0x87E371B1,caracas_bld_cathedral_clock01_ruin_sm,caracas_bld_cathedral_clock01_ruin_sm,1,27,texture,0xF011157A,1339,blocks\VZ\c30735_P000_Q3.block,4209,0,0x185BFFFF,
vz.wad,21879,0x9A7A79F5,airstrike_atomsphere_fuelairbomb,airstrike_atomsphere_fuelairbomb,1,35,script,0x42498680,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21880,0x7DB27685,global_electricalbox01,global_electricalbox01,1,19,model,0x5B724250,1151,blocks\VZ\c30484_P000_Q3.block,5195,0,0xFFFFFFFF,
vz.wad,21881,0xABA410E6,pmc_veh_motorcycle_tankbike_wheel_sm,pmc_veh_motorcycle_tankbike_wheel_sm,1,27,texture,0xF011157A,2595,blocks\VZ\c33261_P000_Q3.block,4952,0,0xFFFFFFFF,
vz.wad,21882,0x976263CD,_shell_normal_font_f0,_shell_normal_font_f0,1,27,texture,0xF011157A,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21883,0x31EE6C3A,,,0,32,terrainmesh,0x7C569307,1330,blocks\VZ\c30722_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21884,0x5EDCAF21,groutpost_bld_earthmover_caterpillar_dm,groutpost_bld_earthmover_caterpillar_dm,1,27,texture,0xF011157A,1184,blocks\VZ\c30526_P000_Q3.block,4277,0,0x16A4250D,
vz.wad,21885,0xD36AEED7,vz_hum_blanco_lb_nm,vz_hum_blanco_lb_nm,1,27,texture,0xF011157A,2740,blocks\VZ\c33687_P000_Q3.block,5041,0,0x1F3F2943,
vz.wad,21886,0x48327B9A,al_veh_boat_destroyer_celing_dm,al_veh_boat_destroyer_celing_dm,1,27,texture,0xF011157A,1990,blocks\VZ\c31664_P000_Q3.block,4419,0,0x18FBFFFF,
vz.wad,21887,0xBA747869,vz_car_estate,vz_car_estate,1,9,layer,0xE6B81A54,29,blocks\VZ\layers_static_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21888,0xE2BBB478,vz_guanare_tiny_tinygeometry_tgr14_tgc22_0x00144e4f,vz_guanare_tiny_tinygeometry_tgr14_tgc22_0x00144e4f,1,19,model,0x5B724250,1846,blocks\VZ\c31383_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21889,0x6D0AB344,global_blobshadow_helicopter02,global_blobshadow_helicopter02,1,27,texture,0xF011157A,3183,blocks\VZ\resident2_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21890,0xA169E9DF,merida_bld_soccerstadium02_ruin_sm,merida_bld_soccerstadium02_ruin_sm,1,27,texture,0xF011157A,1218,blocks\VZ\c30580_P000_Q3.block,3869,0,0x17E8FFFF,
vz.wad,21891,0xEBF79BF9,civ_hum_businessfemale_b_lb,civ_hum_businessfemale_b_lb,1,27,texture,0xF011157A,754,blocks\VZ\c30006_P000_Q3.block,3862,0,0x1865FFFF,
vz.wad,21892,0xEDD76982,vz_state_chicon001_pristine_tinygeometry_tgr20_tgc06_0x00143a8f,vz_state_chicon001_pristine_tinygeometry_tgr20_tgc06_0x00143a8f,1,19,model,0x5B724250,1779,blocks\VZ\c31310_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,21893,0x2E847440,groutpostinterior_earthmover_pannels_nm,groutpostinterior_earthmover_pannels_nm,1,27,texture,0xF011157A,2366,blocks\VZ\c32635_P000_Q3.block,4770,0,0x1CA727C1,
vz.wad,21894,0x6D53BF54,vz_state_oilcon020_mp,vz_state_oilcon020_mp,1,9,layer,0xE6B81A54,306,blocks\VZ\vz_state_oilcon020_mp_P000_Q3.block,65535,1,0xFFFFFFFF,
