name,pandemic_hash_m2_hex,pandemic_hash_m2_dec,is_vehicle,entry_index,value_hex,aux0_hex,aux1_hex
ProgrammerTestZone,0x590C0497,1493959831,0,526,0x80005B84,0xFFFFFFFF,0x590C0497
ProgrammerYellowRoad10,0x9D8FABBC,2643438524,0,539,0x80005B93,0x00002680,0x9D8FABBC
ProgrammerYellowZone,0x48A5E12B,1218830635,0,537,0x80005B91,0xFFFFFFFF,0x48A5E12B
Projectile,0xBD8C6F10,3180097296,0,23,0x80004372,0x00005542,0xBD8C6F10
prop_metal_lrg,0x30E6DADE,820435678,0,3946,0x8000986E,0x00009C5A,0x30E6DADE
prop_stone_lrg,0x8A394748,2319009608,0,4307,0x80009CCE,0xFFFFFFFF,0x8A394748
PropDestructTemplate,0x56C61F52,1455824722,0,6037,0x90000195,0x00010D23,0x56C61F52
PropTemplate,0x6A5C2678,1784424056,0,388,0x8000555B,0x0001393D,0x6A5C2678
PropTemplate_chandellier,0xFDF1F196,4260491670,0,4302,0x80009CC9,0x0000D5EF,0xFDF1F196
Protester (female),0x43DD69DC,1138584028,0,2137,0x800081A0,0xFFFFFFFF,0x43DD69DC
Protester (male),0x1EA64DED,514215405,0,2136,0x8000819F,0xFFFFFFFF,0x1EA64DED
Proximity Mine,0x0C1E83CD,203326413,0,1331,0x80006EA2,0x00007366,0x0C1E83CD
Proximity Mine (Planted),0xDF14909C,3742666908,0,1149,0x80006B6C,0x000046CA,0xDF14909C
Proximity Mine Projectile,0x8557688A,2237098122,0,1330,0x80006EA1,0x0000F718,0x8557688A
QuotaObject,0x15D0D35E,366007134,0,44,0x80004513,0x000067DD,0x15D0D35E
R90,0xCA5BBA82,3395009154,0,1792,0x800075F2,0xFFFFFFFF,0xCA5BBA82
R90 (Driver),0x3876D729,947312425,0,1794,0x800075F8,0x000098BE,0x3876D729
R90 (Driver) (Civ Business B Male),0x209227FB,546449403,0,4215,0x80009C6D,0x0000FF3D,0x209227FB
R90 (Driver) (Civ Business Female),0xE594BA20,3851729440,0,4216,0x80009C6E,0x000029EF,0xE594BA20
R90 (Driver) (Civ Business Male),0xDC9E9AD1,3701381841,0,4214,0x80009C6C,0x0000A606,0xDC9E9AD1
R90 (Driver) (Civ Rich Female),0x1F49A5F8,524920312,0,4225,0x80009C77,0xFFFFFFFF,0x1F49A5F8
R90 (Driver) (Civ Rich Male),0x258DEE29,630058537,0,4224,0x80009C76,0x000049E7,0x258DEE29
R90 (Driver) (OC),0x219BDAFC,563862268,0,1817,0x800076A8,0x0001154A,0x219BDAFC
R90 (Fling Left),0x4F977B9C,1335327644,0,5568,0x8000AB6B,0xFFFFFFFF,0x4F977B9C
R90 (Fling Right),0x8FD76CCF,2413259983,0,5546,0x8000AB53,0xFFFFFFFF,0x8FD76CCF
R90 Limo,0x50390CFF,1345916159,0,2610,0x800085F9,0xFFFFFFFF,0x50390CFF
R90 Taxi,0x1D022366,486679398,0,1793,0x800075F5,0xFFFFFFFF,0x1D022366
R90 Taxi (Driver),0x705A73FD,1884976125,0,1795,0x800075F9,0x00005CCE,0x705A73FD
R90 Taxi (Driver) (Civ Taxi Driver male),0xF93E8587,4181624199,0,4421,0x80009DFF,0x000109DA,0xF93E8587
R90_Driver,0xD19ED643,3516847683,0,5071,0x8000A404,0x0000F0CC,0xD19ED643
Real Physics Prop,0xFFE5624D,4293222989,0,3742,0x8000961C,0xFFFFFFFF,0xFFE5624D
Real Physics Prop Destructible,0x12C5BACD,314948301,0,3738,0x80009618,0x00008E75,0x12C5BACD
Recruit Eva Navarro,0x262B9048,640389192,0,2278,0x80008242,0xFFFFFFFF,0x262B9048
Recruit Ewen Garret,0x9C5DD2A9,2623394473,0,2276,0x80008240,0x00009373,0x9C5DD2A9
Recruit Ewen Garret (Invincible),0x5C54C46B,1549059179,0,5751,0x8000ADA1,0x0000EC38,0x5C54C46B
Recruit Misha Milanich,0xD777E8A2,3614959778,0,2277,0x80008241,0x0000F7BC,0xD777E8A2
RIB36,0xDB1BF61F,3676042783,0,834,0x8000638F,0x00002C3B,0xDB1BF61F
RIB36 (DEPRECIATED),0x1E169152,504795474,0,355,0x80004F3D,0x0000A240,0x1E169152
RIB36 (VZ Driver),0x4FAAE964,1336600932,0,1024,0x800068AA,0x00003BD0,0x4FAAE964
RIB36_Driver,0x7ADD14AC,2061309100,0,5088,0x8000A417,0x0000CCC6,0x7ADD14AC
Ridgeline,0x4C5D7A00,1281194496,0,2560,0x800085C0,0xFFFFFFFF,0x4C5D7A00
Ridgeline (Driver),0xF044DC1F,4031044639,0,4294,0x80009CC1,0x00011B55,0xF044DC1F
Ridgeline (Driver) (Civ Poor female),0xA10E5854,2702071892,0,4296,0x80009CC3,0x000127CD,0xA10E5854
Ridgeline (Driver) (Civ Poor male),0x29012425,687940645,0,4295,0x80009CC2,0x0000D07B,0x29012425
Ridgeline_Driver,0x32561F7D,844504957,0,5090,0x8000A419,0x00001D9C,0x32561F7D
rifle,0xD0459A41,3494222401,0,472,0x800056AC,0x0001401E,0xD0459A41
Riot Gun,0x2531D295,624022165,0,1349,0x80006EBE,0x0000E90A,0x2531D295
Riot Gun Projectile,0x3C45B6A2,1011201698,0,2413,0x8000844D,0x000097BF,0x3C45B6A2
Road,0xEA0F3AA3,3926866595,0,45,0x80004514,0x00012506,0xEA0F3AA3
Rocket,0x5434C7ED,1412745197,0,5207,0x8000A5EF,0x000020FD,0x5434C7ED
Rocket Artillery Projectile,0x908FB818,2425337880,0,3168,0x80008E43,0xFFFFFFFF,0x908FB818
Rocks01,0xB8822B30,3095538480,0,621,0x80005C2F,0x0000D191,0xB8822B30
RPG,0x60437246,1615032902,0,27,0x8000437B,0x00009800,0x60437246
RPG (Window Spawner),0xC507000B,3305570315,0,5669,0x8000ACAC,0x0001077A,0xC507000B
RPG Rocket,0xEFEB3916,4025170198,0,24,0x80004373,0x00008515,0xEFEB3916
rpglauncher,0xEB8404E6,3951297766,0,471,0x800056AB,0x0000FB13,0xEB8404E6
RTR,0xCFCAA9FB,3486165499,0,647,0x80005C61,0xFFFFFFFF,0xCFCAA9FB
RTR (Civ),0x23322390,590488464,0,1196,0x80006CA8,0xFFFFFFFF,0x23322390
RTR (Civ) (black),0x72D8A062,1926799458,0,5585,0x8000AC40,0x000039F1,0x72D8A062
RTR (Civ) (blue),0x95CAF8C1,2513107137,0,5584,0x8000AC3F,0x0000E0DA,0x95CAF8C1
RTR (Civ) (Driver),0x78695EAF,2020171439,0,812,0x8000624A,0x00005611,0x78695EAF
RTR (Civ) (Driver) (Civ Business B male),0x3CEF5959,1022318937,0,4422,0x80009E00,0x00013375,0x3CEF5959
RTR (Civ) (Driver) (Civ Poor Male),0xE4B8C995,3837315477,0,5954,0x8000B1F0,0xFFFFFFFF,0xE4B8C995
RTR (Civ) (green),0x251C7E1A,622624282,0,5588,0x8000AC43,0x00007812,0x251C7E1A
RTR (Civ) (lightblue),0x8E43E67D,2386814589,0,5586,0x8000AC41,0x000100A1,0x8E43E67D
RTR (Civ) (orange),0xC729455F,3341370719,0,5587,0x8000AC42,0xFFFFFFFF,0xC729455F
RTR (Civ) (red),0xFA5106B6,4199614134,0,5583,0x8000AC3E,0x000099BF,0xFA5106B6
RTR (Civ) (white),0x1FA88138,531136824,0,5582,0x8000AC3D,0x00004BFB,0x1FA88138
RTR (crappy),0x2C14011F,739508511,0,2565,0x800085C5,0x00008A1F,0x2C14011F
RTR (crappy) (driver),0x8FDA008A,2413428874,0,4228,0x80009C7A,0x000010D9,0x8FDA008A
RTR (crappy) (Driver) (Civ Casual female),0x3C608342,1012958018,0,4230,0x80009C7C,0xFFFFFFFF,0x3C608342
RTR (crappy) (Driver) (Civ Casual male),0x54C270E7,1422029031,0,4229,0x80009C7B,0x0000AF8C,0x54C270E7
RTR (crappy) (Driver) (Civ Poor female),0xF1076039,4043792441,0,4232,0x80009C7E,0x0000A87E,0xF1076039
RTR (crappy) (Driver) (Civ Poor male),0x8AA5FB1C,2326133532,0,4231,0x80009C7D,0x000123B2,0x8AA5FB1C
RTR (racing),0x928B459E,2458600862,0,2567,0x800085CA,0xFFFFFFFF,0x928B459E
RTR (racing) (Driver),0x892F2F35,2301570869,0,4423,0x80009E01,0x00003FA8,0x892F2F35
RTR (racing) (Driver) (Civ Motorcycle male),0x78551744,2018842436,1,4424,0x80009E02,0x00008565,0x78551744
RTR_Driver,0xD9EAD870,3656046704,0,5112,0x8000A456,0x00013DAE,0xD9EAD870
RTRCrappy_Driver,0xF4C1E9A3,4106348963,0,5141,0x8000A47D,0xFFFFFFFF,0xF4C1E9A3
RTRRacing_Driver,0x9D5D27A2,2640127906,0,5142,0x8000A47E,0x00000651,0x9D5D27A2
RuinDebris01,0x5D3EC19B,1564393883,0,3255,0x80008F33,0x00002977,0x5D3EC19B
RuinDebris02,0xC341A0C4,3275858116,0,3256,0x80008F34,0x00000A9C,0xC341A0C4
RuinDebris_concrete,0x6AC06304,1790993156,0,3308,0x80008F78,0xFFFFFFFF,0x6AC06304
Salamander,0x91C6BF01,2445721345,0,832,0x8000638D,0x0000BC56,0x91C6BF01
Salton Seahorse (base),0xF41431F6,4094964214,1,3343,0x80009003,0x0000FA2E,0xF41431F6
Salton Seahorse (Civ),0xBE7BD515,3195786517,1,1197,0x80006CAD,0x000060E1,0xBE7BD515
Salton Seahorse (Civ) (Driver),0xE39CB0A0,3818696864,1,3686,0x80009535,0x0000CF2B,0xE39CB0A0
Salton Seahorse (Civ) (Driver) (Civ Poor female),0xE5841737,3850639159,1,4651,0x80009FCD,0x0000F425,0xE5841737
Salton Seahorse (Civ) (Driver) (Civ Poor male),0x972F5D76,2536463734,1,4650,0x80009FCC,0x00008756,0x972F5D76
Salton Seahorse (PR),0x860D8FF9,2249035769,1,3344,0x80009004,0x00004161,0x860D8FF9
Salton Seahorse (PR) (Driver),0xDD8E3154,3717083476,1,3687,0x80009536,0x0001319D,0xDD8E3154
Salton Seahorse (PR) (Full),0x0606C113,101105939,1,3689,0x80009538,0x00008D01,0x0606C113
Salton_Driver,0x654931B3,1699295667,0,5089,0x8000A418,0x0000CFD0,0x654931B3
Satellite Designator,0x9ADAB72A,2598025002,0,385,0x800052F3,0x00007761,0x9ADAB72A
Scooter,0x5EAC70AA,1588359338,0,2239,0x8000820E,0xFFFFFFFF,0x5EAC70AA
Scooter (Driver),0xBD18B811,3172513809,0,2286,0x8000824A,0x00008BD9,0xBD18B811
Scooter (Driver) (Civ casual female),0x40048AA9,1074039465,0,4241,0x80009C87,0x0000C3EF,0x40048AA9
Scooter (Driver) (Civ casual male),0x0FD71A8C,265755276,0,4240,0x80009C86,0x00007527,0x0FD71A8C
Scooter (Driver) (Civ poor female),0xAD797E46,2910420550,0,4243,0x80009C89,0x000082BE,0xAD797E46
Scooter (Driver) (Civ poor male),0x0850EC7B,139521147,0,4242,0x80009C88,0x00010F3A,0x0850EC7B
Scooter (Driver) (Civ rich female),0x62202290,1646273168,0,4298,0x80009CC5,0x00008C80,0x62202290
Scooter_Driver,0xE5EC037B,3857449851,0,5107,0x8000A44E,0x000088E5,0xE5EC037B
Scooter_OC021,0x5D965E06,1570135558,0,5128,0x8000A46D,0x000098AB,0x5D965E06
Scorpion90,0x46E480D9,1189380313,1,1198,0x80006CAE,0xFFFFFFFF,0x46E480D9
Scorpion90 (Driver),0xC08A6A34,3230296628,1,1610,0x8000724F,0xFFFFFFFF,0xC08A6A34
Scorpion90 (Driver) (PMC001),0xF44925BE,4098434494,1,2543,0x8000856C,0x00001439,0xF44925BE
Scorpion90 (Full),0x4504E573,1157948787,1,1137,0x80006B60,0xFFFFFFFF,0x4504E573
Scrubs,0xB099EE89,2962878089,0,620,0x80005C2E,0x00004109,0xB099EE89
Secondary Equipment,0x904302A5,2420310693,0,706,0x80005FD1,0x0000BB17,0x904302A5
Semi (Base),0x1077B77D,276281213,0,1788,0x800075EE,0x00004B5E,0x1077B77D
SF LowRoad,0xB9A67D1A,3114695962,0,100,0x80004C01,0x000034A8,0xB9A67D1A
Shockwave_C4,0x42A66B28,1118202664,0,2011,0x80008041,0xFFFFFFFF,0x42A66B28
Shockwaves,0x963C4A61,2520533601,0,2010,0x80008040,0xFFFFFFFF,0x963C4A61
Shotgun,0xFA8FBA6D,4203723373,0,461,0x8000569D,0x0001383B,0xFA8FBA6D
Shotgun (Window Spawner),0x230B031A,587924250,0,3002,0x80008A22,0x0001270F,0x230B031A
Shotgun Bullet,0xC846C397,3360080791,0,464,0x800056A0,0x0000D2EA,0xC846C397
Sidecar Motorcycle,0x07856105,126181637,1,2597,0x800085EB,0x0000FE41,0x07856105
Sidecar Motorcycle (Driver),0xA9456B10,2839898896,1,3843,0x800097FD,0x0000F835,0xA9456B10
Sidecar Motorcycle (Full),0x74651AA7,1952783015,1,3844,0x800097FE,0xFFFFFFFF,0x74651AA7
SideCarMotorcycle_Driver,0x9C5FC386,2623521670,1,5386,0x8000A97A,0xFFFFFFFF,0x9C5FC386
SimplePointSpawner,0x639DA6DD,1671276253,0,90,0x80004B95,0xFFFFFFFF,0x639DA6DD
skyscraper2x4,0x27737148,661877064,0,781,0x80006227,0xFFFFFFFF,0x27737148
Small Fishing Boat,0xA18CEEA2,2710367906,1,1772,0x800075DE,0x0000B151,0xA18CEEA2
Small Fishing Boat (Driver),0xF49EC349,4104045385,1,1774,0x800075E0,0x0000E72C,0xF49EC349
Small Fishing Boat (Driver) (Civ Poor female),0x4CC307AE,1287849902,1,4657,0x80009FD3,0x00009B49,0x4CC307AE
Small Fishing Boat (Driver) (Civ Poor male),0xC94477E3,3376707555,1,4656,0x80009FD2,0xFFFFFFFF,0xC94477E3
small_boats,0xFA95731A,4204098330,1,5512,0x8000AAC7,0x00011AD1,0xFA95731A
SmallFishingBoat_Driver,0x2ADA33A7,718943143,1,5144,0x8000A480,0x0000EF29,0x2ADA33A7
SmallFlame,0x7E73F9C7,2121529799,0,1101,0x80006A86,0x0001373F,0x7E73F9C7
Smart Bomb Projectile,0x5755AD55,1465232725,0,3170,0x80008E45,0x0000695C,0x5755AD55
smg,0x858035CC,2239772108,0,1126,0x80006B54,0xFFFFFFFF,0x858035CC
SMG Bullet,0x17D01624,399513124,0,1128,0x80006B56,0x0000CE12,0x17D01624
Smoke Designator,0xCA109D56,3390086486,0,384,0x800052F2,0x00004AD1,0xCA109D56
Smoke Grenade Projectile,0xF7208F3F,4146106175,0,1933,0x80007D95,0x00010523,0xF7208F3F
SndEmitter_ShantyRadio,0x09BEF713,163510035,0,1155,0x80006BA8,0xFFFFFFFF,0x09BEF713
Sniper Rifle,0xEA4DEF62,3930976098,0,458,0x8000569A,0x00008D2E,0xEA4DEF62
Sniper Rifle (AA Backup),0x2AF0A2AB,720413355,0,5903,0x8000B036,0x0000DB34,0x2AF0A2AB
Sniper Rifle (SVD),0x4D3161D0,1295081936,0,1109,0x80006B43,0xFFFFFFFF,0x4D3161D0
Sniper Rifle Bullet,0xCD44A052,3443826770,0,459,0x8000569B,0x0000D0D5,0xCD44A052
SoccerBallProp,0x68632398,1751327640,0,3948,0x80009872,0x00001206,0x68632398
Solano,0xA69995AF,2795083183,0,821,0x80006324,0x00005153,0xA69995AF
soldier,0x75E8C74D,1978189645,0,30,0x8000437F,0x00007172,0x75E8C74D
SoundEmitter,0x08E7BCC8,149404872,0,1154,0x80006BA7,0xFFFFFFFF,0x08E7BCC8
SoundMaterial,0x3CB9AED5,1018801877,0,6021,0x9000012F,0x00000A92,0x3CB9AED5
SoundMaterial ((veh_motorcycl,0x6A0DB29F,1779282591,1,3923,0x80009854,0xFFFFFFFF,0x6A0DB29F
SoundMaterial (ArmoredVehicle),0xCDEC35F0,3454809584,0,6034,0x9000013C,0x0000B23B,0xCDEC35F0
SoundMaterial (bldg_bunker),0x42246AB5,1109682869,0,3855,0x8000980E,0x00007049,0x42246AB5
SoundMaterial (bldg_default),0xB78AC49F,3079324831,0,6022,0x90000130,0x00007648,0xB78AC49F
SoundMaterial (bldg_glass),0x2A04FAA6,704969382,0,3856,0x8000980F,0x00000EFC,0x2A04FAA6
SoundMaterial (bldg_metal),0x683F901D,1748996125,0,6032,0x9000013A,0x00003BB1,0x683F901D
SoundMaterial (bldg_stone),0xB414CABB,3021261499,0,6031,0x90000139,0x00002421,0xB414CABB
SoundMaterial (bldg_stone_large),0x29A327A7,698558375,0,2801,0x80008767,0x000051A8,0x29A327A7
SoundMaterial (bldg_wood),0xD608DEC9,3590905545,0,6033,0x9000013B,0x000033E4,0xD608DEC9
SoundMaterial (BrickProp),0xD9A26AA4,3651300004,0,6030,0x90000138,0x0000E7BE,0xD9A26AA4
SoundMaterial (debris_oilrig) 0x8000a6f5,0xA0616178,2690736504,0,5251,0x8000A6F5,0x00013973,0xA0616178
SoundMaterial (hum_civ),0xF21BD6EB,4061910763,0,3857,0x80009810,0x0000DA15,0xF21BD6EB
SoundMaterial (hum_hero_chris),0xA4CCA57D,2764875133,0,3938,0x80009863,0x0000D592,0xA4CCA57D
SoundMaterial (hum_hero_jen),0x6A4B7D7B,1783332219,0,3939,0x80009864,0x0000887D,0x6A4B7D7B
SoundMaterial (hum_hero_mattias),0x99BB8D1F,2579205407,0,3940,0x80009865,0x0000F8A7,0x99BB8D1F
SoundMaterial (hum_soldier),0x2069C0EF,543801583,0,6036,0x9000013E,0x0000DC6D,0x2069C0EF
SoundMaterial (Human),0x7D2D50F1,2100121841,0,6026,0x90000134,0x0000674C,0x7D2D50F1
SoundMaterial (Projectile),0xDD1AECD1,3709529297,0,6025,0x90000133,0xFFFFFFFF,0xDD1AECD1
SoundMaterial (projectile_bullet_heavyMG),0x8366D4FC,2204554492,0,3858,0x80009811,0x0000CD27,0x8366D4FC
SoundMaterial (projectile_bullet_rifle),0xC181A3C5,3246498757,0,3859,0x80009812,0x0000FE69,0xC181A3C5
SoundMaterial (projectile_grapple),0x197888C1,427329729,0,6035,0x9000013D,0x0000D070,0x197888C1
SoundMaterial (projectile_rocket),0x3DA89DF0,1034460656,0,3860,0x80009813,0x00012575,0x3DA89DF0
SoundMaterial (Prop),0x944539D3,2487564755,0,6024,0x90000132,0xFFFFFFFF,0x944539D3
SoundMaterial (prop_barreldrum),0xDC7B841E,3699082270,0,3854,0x8000980C,0xFFFFFFFF,0xDC7B841E
SoundMaterial (prop_fabric),0xD0D32A77,3503499895,0,3876,0x80009824,0x0000633B,0xD0D32A77
SoundMaterial (prop_fabric_lrg),0x4F3E72AB,1329492651,0,3863,0x80009816,0xFFFFFFFF,0x4F3E72AB
SoundMaterial (prop_fabric_sml),0xEC0900A0,3960012960,0,3864,0x80009817,0x000047D9,0xEC0900A0
SoundMaterial (prop_foliage),0xF0083103,4027068675,0,3875,0x80009823,0x00003B5A,0xF0083103
SoundMaterial (prop_foliage_lrg),0x2E032F8F,771960719,0,3865,0x80009818,0x00000A7A,0x2E032F8F
SoundMaterial (prop_foliage_med),0x0433A3C6,70493126,0,3867,0x8000981A,0x0000FBDC,0x0433A3C6
SoundMaterial (prop_foliage_sml),0x1D4D54A4,491607204,0,3866,0x80009819,0x00009627,0x1D4D54A4
SoundMaterial (prop_glass),0x7C81F92C,2088892716,0,4303,0x80009CCA,0xFFFFFFFF,0x7C81F92C
SoundMaterial (prop_metal),0x3BBA0CD7,1002048727,0,6027,0x90000135,0x00010D81,0x3BBA0CD7
SoundMaterial (prop_metal_chainlinkfence),0xC85544D4,3361031380,0,3868,0x8000981B,0xFFFFFFFF,0xC85544D4
SoundMaterial (prop_metal_lrg),0xFF9FB98B,4288657803,0,3870,0x8000981E,0xFFFFFFFF,0xFF9FB98B
SoundMaterial (prop_metal_med),0x041639AA,68565418,0,3869,0x8000981D,0xFFFFFFFF,0x041639AA
SoundMaterial (prop_metal_sml),0x1DA6B280,497463936,0,3871,0x8000981F,0xFFFFFFFF,0x1DA6B280
SoundMaterial (prop_metalpole_lrg),0xF0ECD9CD,4042054093,0,3872,0x80009820,0x00005B3A,0xF0ECD9CD
SoundMaterial (prop_metalpole_sml),0x71CD1C76,1909267574,0,3873,0x80009821,0x00007A49,0x71CD1C76
SoundMaterial (prop_rubber_tire),0x4AAF9A99,1253022361,0,3874,0x80009822,0x00001912,0x4AAF9A99
SoundMaterial (prop_sandbag),0x9B218104,2602664196,0,3877,0x80009825,0x00002FF5,0x9B218104
SoundMaterial (prop_sheetmetal_lrg),0x7291193C,1922111804,0,3878,0x80009826,0x00008A4B,0x7291193C
SoundMaterial (prop_sheetmetal_med),0xAFBBFD71,2948332913,0,3879,0x80009827,0xFFFFFFFF,0xAFBBFD71
SoundMaterial (prop_sheetmetal_sml),0x7F4D9347,2135790407,0,6028,0x90000136,0x00011028,0x7F4D9347
SoundMaterial (prop_stone),0xF0344971,4029958513,0,3880,0x80009828,0x00012429,0xF0344971
SoundMaterial (prop_stone_lrg),0x778E81E9,2005828073,0,3881,0x80009829,0x00008E70,0x778E81E9
SoundMaterial (prop_stone_med),0x89D18648,2312209992,0,3882,0x8000982A,0x0000AE90,0x89D18648
SoundMaterial (prop_stone_sml),0xB3467632,3007739442,0,3883,0x8000982B,0xFFFFFFFF,0xB3467632
SoundMaterial (prop_tree),0xF97D8862,4185753698,0,3884,0x8000982C,0x00006778,0xF97D8862
SoundMaterial (prop_tree_lrg),0xCADD03AE,3403482030,0,3885,0x8000982D,0x000017E9,0xCADD03AE
SoundMaterial (prop_tree_med),0xABBA1A3B,2881100347,0,3886,0x8000982E,0x0000F94D,0xABBA1A3B
SoundMaterial (prop_tree_sml),0xFD72BA2D,4252154413,0,3887,0x8000982F,0x00010DB3,0xFD72BA2D
SoundMaterial (prop_wood),0x80FE5283,2164150915,0,6029,0x90000137,0xFFFFFFFF,0x80FE5283
SoundMaterial (prop_wood_crate),0x24D65F3B,618028859,0,3888,0x80009830,0x000137FA,0x24D65F3B
SoundMaterial (prop_wood_lrg),0x2299E90F,580512015,0,3889,0x80009831,0xFFFFFFFF,0x2299E90F
SoundMaterial (prop_wood_med),0xF8CA5D46,4174011718,0,3890,0x80009832,0x00003587,0xF8CA5D46
SoundMaterial (prop_wood_sml),0x11E40E24,300158500,0,3891,0x80009833,0xFFFFFFFF,0x11E40E24
SoundMaterial (SheetMetalProp),0xBCBA4A55,3166325333,0,5249,0x8000A6F2,0x000104F4,0xBCBA4A55
SoundMaterial (terrain),0x0C9229E5,210905573,0,3892,0x80009834,0xFFFFFFFF,0x0C9229E5
SoundMaterial (terrain_asphalt),0x9353CDF9,2471742969,0,3893,0x80009835,0xFFFFFFFF,0x9353CDF9
SoundMaterial (terrain_dirt),0x0069F079,6942841,0,3895,0x80009837,0xFFFFFFFF,0x0069F079
SoundMaterial (terrain_grass),0x64D2EB70,1691544432,0,3894,0x80009836,0x0001351F,0x64D2EB70
SoundMaterial (terrain_sand),0x99787256,2574807638,0,3896,0x80009838,0x000020D1,0x99787256
SoundMaterial (veh),0xA240211F,2722111775,0,3897,0x80009839,0x00001492,0xA240211F
SoundMaterial (veh_armored),0xBE063886,3188078726,1,3898,0x8000983A,0x00009B0B,0xBE063886
SoundMaterial (veh_armored_bottom_skids),0xBDE9EC61,3186224225,1,3899,0x8000983B,0x00009E51,0xBDE9EC61
SoundMaterial (veh_armored_bottom_tracked),0x72550BFB,1918176251,1,3900,0x8000983C,0x0000A283,0x72550BFB
SoundMaterial (veh_armored_bottom_wheeled),0xF6EC0973,4142664051,1,3901,0x8000983D,0x0001340B,0xF6EC0973
SoundMaterial (veh_armored_heli_rotor),0xD748B4E6,3611866342,1,3902,0x8000983F,0x00013F84,0xD748B4E6
SoundMaterial (veh_armored_light),0x6C91197D,1821448573,1,3903,0x80009840,0xFFFFFFFF,0x6C91197D
SoundMaterial (veh_armored_med),0x29575C2F,693591087,1,3904,0x80009841,0x00011A65,0x29575C2F
SoundMaterial (veh_armored_ruin),0x20792A2F,544811567,1,3905,0x80009842,0x0000688B,0x20792A2F
SoundMaterial (veh_armored_tank),0x338C6E41,864841281,1,3906,0x80009843,0x000073DC,0x338C6E41
SoundMaterial (veh_armored_tank_turret),0x825464A6,2186568870,1,3907,0x80009844,0x0000B2BF,0x825464A6
SoundMaterial (veh_boat_lrg),0xFD1F4378,4246684536,1,3908,0x80009845,0x00004E1C,0xFD1F4378
SoundMaterial (veh_boat_med),0xBD5F1525,3177125157,1,3909,0x80009846,0x0000A24C,0xBD5F1525
SoundMaterial (veh_boat_sml),0x2A14BE53,706002515,1,3910,0x80009847,0x0000B510,0x2A14BE53
SoundMaterial (veh_civ),0x075715DE,123147742,1,3911,0x80009848,0x0000EF75,0x075715DE
SoundMaterial (veh_civ_bottom),0xEBED61C6,3958202822,1,3912,0x80009849,0x0000F2BB,0xEBED61C6
SoundMaterial (veh_civ_bumper),0xC8EDEBBA,3371035578,1,3913,0x8000984A,0x000136BE,0xC8EDEBBA
SoundMaterial (veh_civ_lrg),0xAAC80002,2865233922,1,3914,0x8000984B,0x000132C0,0xAAC80002
SoundMaterial (veh_civ_lrg_bottom),0x00881382,8917890,1,3915,0x8000984C,0xFFFFFFFF,0x00881382
SoundMaterial (veh_civ_lrg_bumper),0xD160FF96,3512795030,1,3916,0x8000984D,0x00001E3D,0xD160FF96
SoundMaterial (veh_civ_lrg_ruin),0xFDAED94B,4256094539,1,3917,0x8000984E,0x0000FDE8,0xFDAED94B
SoundMaterial (veh_civ_lrg_sides),0x641AE6C1,1679484609,1,3918,0x8000984F,0xFFFFFFFF,0x641AE6C1
SoundMaterial (veh_civ_lrg_top),0x7619BA46,1981397574,1,3919,0x80009850,0x0000AE1A,0x7619BA46
SoundMaterial (veh_civ_ruin),0xFA79D447,4202288199,1,3920,0x80009851,0x0000BC84,0xFA79D447
SoundMaterial (veh_civ_sides),0x2651CC55,642894933,1,3921,0x80009852,0x000124B8,0x2651CC55
SoundMaterial (veh_civ_top),0x3A81BB2A,981580586,1,3922,0x80009853,0x00002C69,0x3A81BB2A
SoundMaterial (veh_motorcycle),0x1A68F603,443086339,1,3924,0x80009855,0xFFFFFFFF,0x1A68F603
SoundMaterial (veh_motorcycle_ruin),0xD3DBAF10,3554389776,1,3925,0x80009856,0x000004E6,0xD3DBAF10
SoundMaterial (veh_motorcycle_wheels),0xBEC0535A,3200275290,1,3926,0x80009857,0x000027BE,0xBEC0535A
SoundMaterial (Vehicle),0xE1E412C0,3789820608,0,6023,0x90000131,0x0000CA54,0xE1E412C0
SoundMaterial (water),0xC95CA2AB,3378291371,0,3927,0x80009858,0x000031DF,0xC95CA2AB
SoundMaterial (water_deep),0x325ADAA8,844815016,0,3928,0x80009859,0x00003A7B,0x325ADAA8
SoundMaterial (water_puddle),0x60C7DECE,1623711438,0,3929,0x8000985A,0x00012C17,0x60C7DECE
SoundMaterial (water_shallow),0xB010267C,2953848444,0,3930,0x8000985B,0xFFFFFFFF,0xB010267C
SoundMaterial (Weapon),0x17688DCE,392728014,0,3861,0x80009814,0x00012CE7,0x17688DCE
SoundMaterial (wpn_c4),0x65D717CD,1708595149,0,3931,0x8000985C,0xFFFFFFFF,0x65D717CD
SoundMaterial (wpn_clip),0xFB97ACE0,4221021408,0,3932,0x8000985D,0x0000BAF1,0xFB97ACE0
SoundMaterial (wpn_designator),0x5E83C924,1585695012,0,3933,0x8000985E,0x000002EA,0x5E83C924
SoundMaterial (wpn_emplacedgun),0xA5909613,2777716243,0,3934,0x8000985F,0x00000216,0xA5909613
SoundMaterial (wpn_grenade),0xAE30CA36,2922433078,0,3862,0x80009815,0xFFFFFFFF,0xAE30CA36
SoundMaterial (wpn_pistol),0x7A95CCE1,2056637665,0,3935,0x80009860,0x0000A42D,0x7A95CCE1
SoundMaterial (wpn_rifle),0x641CD0EA,1679610090,0,3936,0x80009861,0x000085A9,0x641CD0EA
