name,pandemic_hash_m2_hex,pandemic_hash_m2_dec,is_vehicle,entry_index,value_hex,aux0_hex,aux1_hex
,0xDDDF8204,3722412548,,79812,0x0012900E,0x000098EB,0xDDDF8204
,0x77DCA2DB,2010948315,,79813,0x0012900F,0x0000C3DC,0x77DCA2DB
,0xEFA044D2,4020258002,,79814,0x00129010,0x0000D702,0xEFA044D2
,0x91241ECE,2435063502,,79815,0x00129011,0x0000FEA1,0x91241ECE
,0xF32B74D9,4079711449,,79816,0x00129012,0x00010F2D,0xF32B74D9
,0x71A7CD3D,1906822461,,79817,0x00129013,0x0000A04A,0x71A7CD3D
,0xFB2FFE9F,4214226591,,79818,0x00129014,0x00012F4E,0xFB2FFE9F
,0x8998E87B,2308499579,,79819,0x00129015,0xFFFFFFFF,0x8998E87B
,0x6F9AFE24,1872428580,,79820,0x00129016,0x00009F51,0x6F9AFE24
,0x7132F6F8,1899165432,,79821,0x00129017,0x00010637,0x7132F6F8
,0x9339E843,2470045763,,79822,0x00129018,0x0000D154,0x9339E843
,0x71377426,1899459622,,79823,0x00129019,0xFFFFFFFF,0x71377426
,0xF12BC53F,4046177599,,79824,0x0012901A,0x0000CC11,0xF12BC53F
,0x13A26889,329410697,,79825,0x0012901B,0xFFFFFFFF,0x13A26889
,0xF9A00104,4188012804,,79826,0x0012901C,0xFFFFFFFF,0xF9A00104
,0xEAABC40D,3937125389,,79827,0x0012902F,0x00000583,0xEAABC40D
,0x882DFBE6,2284714982,,79828,0x00129030,0x00002410,0x882DFBE6
,0x14572BE2,341257186,,79829,0x00129031,0x000033C6,0x14572BE2
,0xDC271F81,3693551489,,79830,0x00129032,0x00001A63,0xDC271F81
,0x6C5C3398,1817981848,,79831,0x00129033,0x00003B96,0x6C5C3398
,0xEE50344B,3998233675,,79832,0x00129034,0x0000510F,0xEE50344B
,0xF5871C81,4119272577,,79833,0x00129035,0x0000992E,0xF5871C81
,0xE2663677,3798349431,,79834,0x00129036,0x000081D2,0xE2663677
,0x0064271A,6563610,,79835,0x00129037,0x00005308,0x0064271A
,0x373F9D19,926915865,,79836,0x0012903E,0x00009477,0x373F9D19
,0xD538470E,3577235214,,79837,0x0012903F,0x0000AE9E,0xD538470E
,0x0583CDC5,92523973,,79838,0x00129040,0x0000DC4E,0x0583CDC5
,0x1B81B1D0,461484496,,79839,0x00129041,0x00001F56,0x1B81B1D0
,0x057F5097,92229783,,79840,0x00129042,0x0000DF18,0x057F5097
,0xA37C77BA,2742843322,,79841,0x00129043,0x000070C2,0xA37C77BA
,0x7D79FD51,2105146705,,79842,0x00129044,0x00001625,0x7D79FD51
,0x8377C82C,2205665324,,79843,0x00129045,0x0000E87C,0x8377C82C
,0xA37286D5,2742191829,,79844,0x00129075,0x000102A5,0xA37286D5
,0x016ACC0A,23776266,,79845,0x00129076,0x00000076,0x016ACC0A
,0x0C1D9945,203266373,,79846,0x001439C0,0x00006EB2,0x0C1D9945
,0x27663333,661009203,,79847,0x001439C1,0x0000C55D,0x27663333
,0xC6E9D167,3337212263,,79848,0x0011EA25,0x00002130,0xC6E9D167
,0x3506D7BF,889640895,,79849,0x001224D3,0x0000294B,0x3506D7BF
,0xD2FF81B4,3539960244,,79850,0x001224D4,0x000012CF,0xD2FF81B4
,0xAD018479,2902557817,,79851,0x001224D5,0x00010347,0xAD018479
,0xDF803C8E,3749723278,,79852,0x001224D6,0x000111F0,0xDF803C8E
,0xC1824BEB,3246541803,,79853,0x001224D7,0x0000CD63,0xC1824BEB
,0xDFA2CED0,3751988944,,79854,0x001224D8,0x000129BB,0xDFA2CED0
,0xC9A4EAC5,3383028421,,79855,0x001224D9,0x00013E57,0xC9A4EAC5
,0x8F5A30F6,2405052662,,79856,0x001224DA,0xFFFFFFFF,0x8F5A30F6
,0x1161B961,291617121,,79857,0x001224DB,0x00005B30,0x1161B961
,0x975EBABC,2539567804,,79858,0x001224DC,0xFFFFFFFF,0x975EBABC
,0x19664327,426132263,,79859,0x001224DD,0x00001972,0x19664327
,0x02F43D16,49560854,,79860,0x001224DE,0x00000B8B,0x02F43D16
,0x84FBC581,2231092609,,79861,0x001224DF,0x000072BE,0x84FBC581
,0x1DF240FC,502415612,,79862,0x001224E0,0x0001097B,0x1DF240FC
,0xB79E4436,3080602678,,79863,0x001224E1,0x00011756,0xB79E4436
,0x39A5CCA1,967167137,,79864,0x001224E2,0x000130EB,0x39A5CCA1
,0xD4108F25,3557855013,,79865,0x001224E3,0xFFFFFFFF,0xD4108F25
,0xC9FF3646,3388945990,,79866,0x001224E4,0xFFFFFFFF,0xC9FF3646
,0xEC01AA63,3959532131,,79867,0x001224E5,0xFFFFFFFF,0xEC01AA63
,0xD203C00C,3523461132,,79868,0x001224E6,0xFFFFFFFF,0xD203C00C
,0x99F93474,2583245940,,79869,0x001224E8,0xFFFFFFFF,0x99F93474
,0xC0FBD032,3237728306,,79870,0x001224E9,0x00004D9E,0xC0FBD032
,0xA29B4A8F,2728086159,,79871,0x001224EA,0x0000E008,0xA29B4A8F
,0xA0690ECC,2691239628,,79872,0x001224EC,0x0000BB54,0xA0690ECC
,0x22709737,577804087,,79873,0x001224ED,0xFFFFFFFF,0x22709737
,0x406E87DA,1080985562,,79874,0x001224EE,0xFFFFFFFF,0x406E87DA
,0x3FC0EE2D,1069608493,,79875,0x001224F4,0x00005E3B,0x3FC0EE2D
,0x15BE6D78,364801400,,79876,0x001224F5,0xFFFFFFFF,0x15BE6D78
,0x8FEAAE1E,2414521886,,79877,0x001224FE,0x00006931,0x8FEAAE1E
,0xEA03D348,3926119240,,79878,0x00122501,0xFFFFFFFF,0xEA03D348
,0x29212B5E,690039646,,79879,0x00122502,0xFFFFFFFF,0x29212B5E
,0x5700EBB0,1459678128,,79880,0x0012251F,0xFFFFFFFF,0x5700EBB0
,0xA01D98BB,2686294203,,79881,0x00122520,0x00002B06,0xA01D98BB
,0x7E1B249E,2115708062,,79882,0x00122521,0xFFFFFFFF,0x7E1B249E
,0xA02215E9,2686588393,,79883,0x00122522,0xFFFFFFFF,0xA02215E9
,0xD8DDA6CB,3638404811,,79884,0x00122523,0x00010C5E,0xD8DDA6CB
,0x56E9A618,1458152984,,79885,0x00122524,0xFFFFFFFF,0x56E9A618
,0x80EC26CD,2162960077,,79886,0x00122525,0x0000183B,0x80EC26CD
,0xFEE49E62,4276395618,,79887,0x00122526,0x00000196,0xFEE49E62
,0x793AA3E3,2033886179,,79888,0x00122527,0x00011FD7,0x793AA3E3
,0xD732E918,3610437912,,79889,0x00122528,0x000029B1,0xD732E918
,0x013569CD,20277709,,79890,0x00122529,0x0000C965,0x013569CD
,0x7EF2960E,2129827342,,79891,0x0012252A,0xFFFFFFFF,0x7EF2960E
,0xE0F9EC19,3774475289,,79892,0x0012252B,0x00003E00,0xE0F9EC19
,0xDED2528E,3738325646,,79893,0x0012252D,0x00001429,0xDED2528E
,0xE6D6DC54,3872840788,,79894,0x0012252F,0x0000D241,0xE6D6DC54
,0x0BC47C5B,197426267,,79895,0x00122530,0x0001310A,0x0BC47C5B
,0xB9DD6911,3118295313,,79896,0x00122531,0xFFFFFFFF,0xB9DD6911
,0x66D90C07,1725500423,,79897,0x00122532,0x00003921,0x66D90C07
,0xAAE55369,2867155817,,79898,0x0012271E,0x00001BE5,0xAAE55369
,0x3AD7C3E1,987218913,,79899,0x0012271F,0x00004287,0x3AD7C3E1
,0x11493EE9,290012905,,79900,0x00122720,0x0000C9A7,0x11493EE9
,0x415666C5,1096181445,,79901,0x00122721,0x00000FA0,0x415666C5
,0x779CF378,2006774648,,79902,0x00122722,0x00000DB1,0x779CF378
,0xF1701D53,4050656595,,79903,0x00122723,0x000026CA,0xF1701D53
,0xF953A67D,4183008893,,79904,0x00122724,0x0000AA02,0xF953A67D
,0x595CFE24,1499266596,,79905,0x00122726,0x00009603,0x595CFE24
,0xA51E17B2,2770212786,,79906,0x00122727,0x00012233,0xA51E17B2
,0xBF2F89C1,3207563713,,79907,0x00122728,0x00012488,0xBF2F89C1
,0x6143116D,1631785325,,79908,0x00122729,0x00012E8D,0x6143116D
,0xEF64F9B4,4016372148,,79909,0x00122968,0x00004F86,0xEF64F9B4
,0xA78E1C13,2811108371,,79910,0x0012FD27,0xFFFFFFFF,0xA78E1C13
,0xF1F30613,4059235859,,79911,0x0012FD29,0x0000086C,0xF1F30613
,0xF2A5F18B,4070961547,,79912,0x0012FD2A,0x00005886,0xF2A5F18B
,0x18A86BF4,413690868,,79913,0x0012FD2B,0x0001043A,0x18A86BF4
,0xF2AA6EB9,4071255737,,79914,0x0012FD2C,0x00007E15,0xF2AA6EB9
,0x3150B0BD,827371709,,79915,0x0012FD2D,0x0000EB9B,0x3150B0BD
,0xC74DCB48,3343764296,,79916,0x0012FD2E,0x0001024E,0xC74DCB48
,0xD14B9C6F,3511393391,,79917,0x0012FD2F,0xFFFFFFFF,0xD14B9C6F
,0xBA38087E,3124234366,,79918,0x0012FD30,0x0000FFF6,0xBA38087E
,0xA1B14A8F,2712750735,,79919,0x0012FD31,0x00000726,0xA1B14A8F
,0x17B442E8,397689576,,79920,0x0012FD32,0x00011516,0x17B442E8
,0x01B65EDD,28729053,,79921,0x0012FD33,0x00008AFF,0x01B65EDD
,0x7008864D,1879606861,,79922,0x0012FD34,0x0000DD06,0x7008864D
,0x46060598,1174799768,,79923,0x0012FD35,0xFFFFFFFF,0x46060598
,0x2FF44D92,804539794,,79924,0x0012FD36,0xFFFFFFFF,0x2FF44D92
,0x51F6C1AF,1375125935,,79925,0x0012FD37,0xFFFFFFFF,0x51F6C1AF
,0xCB88931A,3414725402,,79926,0x0012FD38,0xFFFFFFFF,0xCB88931A
,0xF0045410,4026815504,,79927,0x0012FD39,0xFFFFFFFF,0xF0045410
,0xE2B16781,3803277185,,79928,0x0012FD3A,0x00008630,0xE2B16781
,0x47939521,1200854305,,79929,0x0012FD3C,0x0000A5D2,0x47939521
,0x2D95AACA,764783306,,79930,0x0012FD3F,0x0000A79A,0x2D95AACA
,0x73DFC5DF,1944045023,,79931,0x0012FD65,0x0000C9D0,0x73DFC5DF
,0xED40E3FA,3980452858,,79932,0x0012FE92,0x0000FC9B,0xED40E3FA
,0xE39BB4B9,3818632377,,79933,0x0012FE97,0x00009D1B,0xE39BB4B9
,0xE0CE829E,3771630238,,79934,0x0012FE9D,0x00006730,0xE0CE829E
,0x02D0F6BB,47249083,,79935,0x0012FE9E,0xFFFFFFFF,0x02D0F6BB
,0x84811093,2223050899,,79936,0x0012FEA0,0x00010B69,0x84811093
,0x0A889F4A,176725834,,79937,0x0012FEA5,0x00013F45,0x0A889F4A
,0xDB661CD5,3680902357,,79938,0x0012FEA8,0x0000C62D,0xDB661CD5
,0x22FC7E70,586972784,,79939,0x0012FEAB,0xFFFFFFFF,0x22FC7E70
,0xF6895DC5,4136197573,,79940,0x0012FEAC,0x000049C1,0xF6895DC5
,0xEC7804E6,3967288550,,79941,0x0012FEAD,0xFFFFFFFF,0xEC7804E6
,0x4348CAC2,1128843970,,79942,0x0012FEAE,0x0000EDB8,0x4348CAC2
,0x747D582C,1954371628,,79943,0x0012FEAF,0x0000A3E2,0x747D582C
,0x5C6FC14F,1550827855,,79944,0x0012FEB0,0x00001088,0x5C6FC14F
,0x3A6D4D32,980241714,,79945,0x0012FEB1,0x0000A320,0x3A6D4D32
,0x7D0923DC,2097751004,,79946,0x0012FEB2,0x0000D986,0x7D0923DC
,0xD272B9A8,3530733992,,79947,0x0012FEB3,0x00008EBB,0xD272B9A8
,0x6ADBF6FB,1792800507,,79948,0x0012FEB4,0x0000736F,0x6ADBF6FB
,0x48D982DE,1222214366,,79949,0x0012FEB5,0x000123FA,0x48D982DE
,0x472B8D7A,1194036602,,79950,0x0012FEB6,0x000071BA,0x472B8D7A
,0x50DE0CA4,1356729508,,79951,0x0012FEB7,0xFFFFFFFF,0x50DE0CA4
,0xF2F94F27,4076424999,,79952,0x0012FEB8,0x00009E3C,0xF2F94F27
,0x816409DE,2170816990,,79953,0x0012FEB9,0x0000BFA4,0x816409DE
,0x8100D046,2164314182,,79954,0x0012FEBA,0xFFFFFFFF,0x8100D046
,0xC58C0CB6,3314289846,,79955,0x0012FECF,0xFFFFFFFF,0xC58C0CB6
,0x26B846B9,649610937,,79956,0x0012FED0,0xFFFFFFFF,0x26B846B9
,0x173DE0A3,389931171,,79957,0x0012FED1,0xFFFFFFFF,0x173DE0A3
,0x85E15D47,2246139207,,79958,0x0012FED2,0xFFFFFFFF,0x85E15D47
,0x04B8D0C3,79220931,,79959,0x0012FED3,0xFFFFFFFF,0x04B8D0C3
,0xCEC2498D,3468839309,,79960,0x0012FED4,0xFFFFFFFF,0xCEC2498D
,0x7F477EB7,2135391927,,79961,0x0012FED5,0x000007B4,0x7F477EB7
,0x9549DFF0,2504646640,,79962,0x0012FED6,0xFFFFFFFF,0x9549DFF0
,0xBB805775,3145750389,,79963,0x0012FED7,0x000058F3,0xBB805775
,0xA6CC97F1,2798426097,,79964,0x0012FED8,0xFFFFFFFF,0xA6CC97F1
,0x2CC9994C,751409484,,79965,0x0012FED9,0xFFFFFFFF,0x2CC9994C
,0x2BEF9E64,737123940,,79966,0x0012FEDA,0xFFFFFFFF,0x2BEF9E64
,0x45ED88BB,1173194939,,79967,0x0012FEDB,0xFFFFFFFF,0x45ED88BB
,0x3CDABA3E,1020967486,,79968,0x0012FEDC,0x00005F5B,0x3CDABA3E
,0x46EC131D,1189876509,,79969,0x0012FEDD,0xFFFFFFFF,0x46EC131D
,0xC3F98808,3287910408,,79970,0x0012FEDE,0x0000E3FC,0xC3F98808
,0xCDF7592F,3455539503,,79971,0x0012FEDF,0x00012C9A,0xCDF7592F
,0x4E96FFDE,1318518750,,79972,0x0012FEE0,0x0000DC12,0x4E96FFDE
,0x709973FB,1889104891,,79973,0x0012FEE1,0xFFFFFFFF,0x709973FB
,0x40264D04,1076251908,,79974,0x0012FEE2,0xFFFFFFFF,0x40264D04
,0x7955E385,2035671941,,79975,0x0012FEE3,0xFFFFFFFF,0x7955E385
,0x27C1ED11,667020561,,79976,0x0012FEE4,0xFFFFFFFF,0x27C1ED11
,0x622D3E4F,1647132239,,79977,0x0012FEE5,0xFFFFFFFF,0x622D3E4F
,0xD83036A8,3627038376,,79978,0x0012FEE6,0x00009419,0xD83036A8
,0xA6095D1A,2785631514,,79979,0x0012FEE7,0x0000EFD4,0xA6095D1A
,0x793EDE0F,2034163215,,79980,0x0012FEE8,0x000001E3,0x793EDE0F
,0x3A378CB3,976719027,,79981,0x0012FEE9,0xFFFFFFFF,0x3A378CB3
,0xB9AC7A2B,3115088427,,79982,0x0012FEEA,0xFFFFFFFF,0xB9AC7A2B
,0x0356E3E3,56026083,,79983,0x0012FEEB,0x00011860,0x0356E3E3
,0x39B1C0D9,967950553,,79984,0x0012FEEC,0xFFFFFFFF,0x39B1C0D9
,0xF20F0883,4061071491,,79985,0x0012FEED,0x000015D8,0xF20F0883
,0xD82C50BF,3626782911,,79986,0x0012FEEE,0x00005332,0xD82C50BF
,0x6B6081F7,1801486839,,79987,0x0012FEEF,0x00009C04,0x6B6081F7
,0xB79A4763,3080341347,,79988,0x0012FEF0,0xFFFFFFFF,0xB79A4763
,0xD9A98305,3651764997,,79989,0x0012FEF1,0x0000A183,0xD9A98305
,0x179F5BB1,396319665,,79990,0x0012FEF2,0x000039A5,0x179F5BB1
,0x8727206C,2267488364,,79991,0x0012FEF3,0x0000575E,0x8727206C
,0x1FA3E577,530834807,,79992,0x0012FEF4,0x00002E80,0x1FA3E577
,0x924E3C03,2454600707,,79993,0x0012FEF5,0x00005CF6,0x924E3C03
,0xCF982A26,3482855974,,79994,0x0012FEF6,0x0000F47A,0xCF982A26
,0x35A646B0,900089520,,79995,0x0012FEF7,0x00000E2B,0x35A646B0
,0x0110872B,17860395,,79996,0x0012FEF8,0x00001D1E,0x0110872B
,0x3583B46E,897823854,,79997,0x0012FEF9,0x0000C0E6,0x3583B46E
,0xB48D44A9,3029157033,,79998,0x0012FEFA,0x00009828,0xB48D44A9
,0x3F415B5D,1061247837,,79999,0x0012FEFB,0x0000FD65,0x3F415B5D
,0xBE1350BC,3188936892,,80000,0x0012FEFC,0x00010024,0xBE1350BC
,0x7814711C,2014605596,,80001,0x0012FEFD,0x00006097,0x7814711C
,0x1E18650A,504915210,,80002,0x0012FEFE,0x00004FE3,0x1E18650A
,0x1A9023D2,445653970,,80003,0x0012FEFF,0x0000F7F3,0x1A9023D2
,0x05F5DD85,99999109,,80004,0x0012FF00,0x0000092E,0x05F5DD85
,0x45804F5A,1166036826,,80005,0x0012FF01,0x00011264,0x45804F5A
,0xA25A55F8,2723829240,,80006,0x0012FF02,0x00011D22,0xA25A55F8
,0xDB904556,3683665238,,80007,0x0012FF03,0x0001228D,0xDB904556
,0xF0E9D1E1,4041855457,,80008,0x0012FF04,0x00009A6C,0xF0E9D1E1
,0xA44D8D2B,2756545835,,80009,0x0012FF05,0x00012794,0xA44D8D2B
,0x37D34006,936591366,,80010,0x0012FF07,0xFFFFFFFF,0x37D34006
,0xC2D149A8,3268495784,,80011,0x0012FF0B,0x000037DC,0xC2D149A8
,0x43496BBD,1128885181,,80012,0x0012FF0C,0x0000E272,0x43496BBD
,0x9EB21B13,2662472467,,80013,0x0012FF0D,0x00000600,0x9EB21B13
,0x72741189,1920209289,,80014,0x0012FF0E,0x00001DC9,0x72741189
,0x2AC76004,717709316,,80015,0x0012FF0F,0x00008C3C,0x2AC76004
,0x2F626EFD,794980093,,80016,0x0012FF10,0x00006BDE,0x2F626EFD
,0xC55F8988,3311372680,,80017,0x0012FF11,0x0000DDA7,0xC55F8988
,0x0E269620,237409824,,80018,0x0012FF12,0x00005DE6,0x0E269620
,0x16E4E072,384098418,,80019,0x0012FF13,0x000090EE,0x16E4E072
,0x47580769,1196951401,,80020,0x0012FF14,0x0000D2A6,0x47580769
,0x91A3C4EB,2443429099,,80021,0x0012FF1F,0x00005C49,0x91A3C4EB
,0x9B36EA2C,2604067372,,80022,0x0012FF20,0x000054A7,0x9B36EA2C
,0x44517CB8,1146191032,,80023,0x0012FF21,0x000055C5,0x44517CB8
,0xFB7F25C6,4219413958,,80024,0x0012FF22,0x000070F7,0xFB7F25C6
,0xF79F96B9,4154431161,,80025,0x0012FF23,0x00005041,0xF79F96B9
,0x3340D3D0,859886544,,80026,0x0012FF24,0x00002EA8,0x3340D3D0
,0x1D42EFC5,490926021,,80027,0x0012FF25,0x0000F6C9,0x1D42EFC5
,0xF6D067E9,4140853225,,80028,0x0012FF26,0x00007D16,0xF6D067E9
,0x858B37F7,2240493559,,80029,0x0012FF27,0x00012316,0x858B37F7
,0x3B22CB54,992136020,,80030,0x0012FF28,0x0000A6A3,0x3B22CB54
,0xF7C8C26F,4157129327,,80031,0x0012FF29,0x0000C705,0xF7C8C26F
,0xD7655677,3613742711,,80032,0x0012FF2A,0xFFFFFFFF,0xD7655677
,0xE0A1F463,3768710243,,80033,0x0012FF2F,0x000043A7,0xE0A1F463
,0x921B2EE7,2451255015,,80034,0x0012FF30,0x00006199,0x921B2EE7
,0x7018BACA,1880668874,,80035,0x0012FF31,0x0000C909,0x7018BACA
,0x12207595,304117141,,80036,0x0012FF32,0x0000A84A,0x12207595
,0xEA3BF3CB,3929797579,,80037,0x0012FF33,0x0000700B,0xEA3BF3CB
,0x5675791E,1450539294,,80038,0x0012FF34,0x0000901B,0x5675791E
,0x7877ED3B,2021125435,,80039,0x0012FF35,0x000105A5,0x7877ED3B
,0x5E7A02E4,1585054436,,80040,0x0012FF36,0x000114A4,0x5E7A02E4
,0x88E3D0F0,2296631536,,80041,0x0012FF3C,0x00011DDB,0x88E3D0F0
,0x214D0E43,558698051,,80042,0x0012FF3D,0xFFFFFFFF,0x214D0E43
,0xFF4A9A26,4283079206,,80043,0x0012FF3E,0xFFFFFFFF,0xFF4A9A26
,0xF9C4C5FC,4190422524,,80044,0x0012FF3F,0x0000D86F,0xF9C4C5FC
,0x0DCC99B6,231512502,,80045,0x0012FF40,0x00000D82,0x0DCC99B6
,0x8781E3B3,2273436595,,80046,0x0012FF41,0xFFFFFFFF,0x8781E3B3
,0x6BEC7379,1810658169,,80047,0x0012FF42,0x000048EF,0x6BEC7379
,0x4C27079D,1277626269,,80048,0x0012FF43,0x00006403,0x4C27079D
,0x75D637CA,1976973258,,80049,0x0012FF44,0xFFFFFFFF,0x75D637CA
,0x2F8BE687,797697671,,80050,0x0012FF45,0xFFFFFFFF,0x2F8BE687
,0x525FFEDF,1382022879,,80051,0x0012FF46,0xFFFFFFFF,0x525FFEDF
,0xC77F43E9,3347006441,,80052,0x0012FF47,0xFFFFFFFF,0xC77F43E9
,0x0D89307A,227094650,,80053,0x0012FF4E,0x000077BE,0x0D89307A
,0x5A40C0B9,1514193081,,80054,0x0012FF4F,0x0000CB06,0x5A40C0B9
,0x92E88634,2464712244,,80055,0x0012FF50,0x0000DE41,0x92E88634
,0xE05137A5,3763419045,,80056,0x0012FF53,0x00010A73,0xE05137A5
,0x14F48BCD,351570893,,80057,0x0012FF55,0x00006298,0x14F48BCD
,0x92ED0362,2465006434,,80058,0x0012FF56,0xFFFFFFFF,0x92ED0362
,0xF4EFDC3F,4109360191,,80059,0x0012FF57,0x00006D31,0xF4EFDC3F
,0x72FBDB8C,1929108364,,80060,0x0012FF58,0x00013892,0x72FBDB8C
,0x6B5A8B5E,1801096030,,80061,0x0012FF5B,0x00006074,0x6B5A8B5E
,0x8D5CFF7B,2371682171,,80062,0x0012FF5C,0xFFFFFFFF,0x8D5CFF7B
,0x0B68FEC8,191430344,,80063,0x0012FF5D,0x000052C0,0x0B68FEC8
,0x756BE43D,1970005053,,80064,0x0012FF5E,0xFFFFFFFF,0x756BE43D
,0xCFE23DBB,3487710651,,80065,0x0012FF5F,0xFFFFFFFF,0xCFE23DBB
,0x26FDDBFF,654171135,,80066,0x0012FF60,0xFFFFFFFF,0x26FDDBFF
,0xC4FB0322,3304784674,,80067,0x0012FF61,0x0000FBB8,0xC4FB0322
,0x47028B8D,1191349133,,80068,0x0012FF62,0xFFFFFFFF,0x47028B8D
,0xA319F309,2736386825,,80069,0x0013450C,0xFFFFFFFF,0xA319F309
,0x891C08B2,2300315826,,80070,0x0013450D,0xFFFFFFFF,0x891C08B2
,0xAB1E7CCF,2870901967,,80071,0x0013450E,0x000085D7,0xAB1E7CCF
,0x21217528,555840808,,80072,0x0013450F,0x000034ED,0x21217528
,0x8F32F649,2402481737,,80073,0x00134510,0x0000E171,0x8F32F649
,0x75308EC4,1966116548,,80074,0x00134511,0x00010310,0x75308EC4
,0x0C815F48,209805128,,80075,0x00134512,0xFFFFFFFF,0x0C815F48
,0x768444BD,1988379837,,80076,0x00134513,0x0001216C,0x768444BD
,0x6C72EBDE,1819470814,,80077,0x00134514,0xFFFFFFFF,0x6C72EBDE
,0x31C4CE71,834981489,,80078,0x00134515,0xFFFFFFFF,0x31C4CE71
,0xDDD2F0B7,3721588919,,80079,0x0013C1BE,0xFFFFFFFF,0xDDD2F0B7
,0xC2D4ECD1,3268734161,,80080,0x0013C1C0,0x00004C23,0xC2D4ECD1
,0xC8D2B7AC,3369252780,,80081,0x0013C1C1,0x000068EA,0xC8D2B7AC
,0x40CD6466,1087202406,,80082,0x0013C1C3,0x00005AC4,0x40CD6466
,0x4ADEBD45,1256111429,,80083,0x0013C1C4,0x00010017,0x4ADEBD45
,0x60DCA150,1625071952,,80084,0x0013C1C5,0xFFFFFFFF,0x60DCA150
,0x4ADA4017,1255817239,,80085,0x0013C1C6,0x000041D9,0x4ADA4017
,0xB202554F,2986497359,,80086,0x0013C1FA,0x00009C47,0xB202554F
,0x7B53B9A7,2069084583,,80087,0x0013C2C2,0x00001057,0x7B53B9A7
,0x5951458A,1498498442,,80088,0x0013C2C3,0x00007AEA,0x5951458A
,0x85CEB190,2244915600,,80089,0x0013C2C4,0x0000ED5C,0x85CEB190
,0xC422420B,3290579467,,80090,0x0013C2C5,0x000120F4,0xC422420B
,0xD349B6D3,3544823507,,80091,0x0013C2C6,0x0000B4B3,0xD349B6D3
,0x79700591,2037384593,,80092,0x0013C2C8,0xFFFFFFFF,0x79700591
,0x4C3F9A37,1279236663,,80093,0x0013C2C9,0xFFFFFFFF,0x4C3F9A37
,0x0B5FBEBD,190824125,,80094,0x000F275F,0xFFFFFFFF,0x0B5FBEBD
,0xCBE12B99,3420531609,,80095,0x00143D5E,0xFFFFFFFF,0xCBE12B99
,0xAACC78A1,2865526945,,80096,0x000F2767,0x00011D61,0xAACC78A1
,0x2FC54BD4,801459156,,80097,0x00143B2E,0xFFFFFFFF,0x2FC54BD4
,0x296B2482,694887554,,80098,0x0001AC51,0xFFFFFFFF,0x296B2482
,0x44F2FC3A,1156774970,,80100,0x0008ACE0,0x00013C30,0x44F2FC3A
,0xCA8442A0,3397665440,,80101,0x0008ACE2,0x0000BBF4,0xCA8442A0
,0xA9BECE8B,2847854219,,80102,0x0008ACE3,0x0000C204,0xA9BECE8B
,0xEA756A76,3933563510,,80103,0x0008ACE4,0x00003807,0xEA756A76
,0x51CD4E8D,1372409485,,80104,0x0008ACE5,0x0000870A,0x51CD4E8D
,0x746DF4EF,1953363183,,80105,0x0008ACE9,0x0000E2C4,0x746DF4EF
,0xA6F6199E,2801146270,,80106,0x0008ACEB,0x0000EA73,0xA6F6199E
,0xC8F88DBB,3371732411,,80107,0x0008ACEC,0x00003A5B,0xC8F88DBB
,0x47048D08,1191480584,,80108,0x0008ACED,0x00008D34,0x47048D08
,0xEC00EAE3,3959483107,,80109,0x0008ACEE,0x00006C80,0xEC00EAE3
,0xD203008C,3523412108,,80110,0x0008ACEF,0x0000F22A,0xD203008C
,0x3B3367AF,993224623,,80111,0x0008ACF0,0x00005EFF,0x3B3367AF
,0x0BA4E742,195356482,,80112,0x0008ACF1,0xFFFFFFFF,0x0BA4E742
,0x9B387BFD,2604170237,,80113,0x0008ACF2,0xFFFFFFFF,0x9B387BFD
,0x7BF14508,2079409416,,80114,0x0008ADD6,0x00010EA4,0x7BF14508
,0xFBD795DF,4225209823,,80115,0x0008ADD7,0xFFFFFFFF,0xFBD795DF
,0xF9E45EAC,4192493228,,80116,0x0008ADD8,0x0000D31A,0xF9E45EAC
,0xDDF89B13,3724057363,,80117,0x0008ADD9,0xFFFFFFFF,0xDDF89B13
,0x5A2BF27B,1512829563,,80118,0x0008ADDA,0x0000FB65,0x5A2BF27B
,0x402E0824,1076758564,,80119,0x0008ADDB,0xFFFFFFFF,0x402E0824
,0x7E6A8528,2120910120,,80120,0x0008ADE3,0xFFFFFFFF,0x7E6A8528
,0xCE4EC62F,3461269039,,80121,0x0008ADE6,0x0000C4E6,0xCE4EC62F
,0xA99C2682,2845582978,,80123,0x00092138,0xFFFFFFFF,0xA99C2682
,0x272C2BE2,657206242,,80124,0x00097A6B,0x0000C80C,0x272C2BE2
,0x23BC80DA,599556314,,80125,0x000A3D64,0xFFFFFFFF,0x23BC80DA
,0x31D5ED5F,836103519,,80126,0x000A3DB1,0x0000AF42,0x31D5ED5F
,0xF56EB2AC,4117672620,,80127,0x000A7496,0x0000EC68,0xF56EB2AC
,0xEF70E7D1,4017154001,,80128,0x000A7497,0xFFFFFFFF,0xEF70E7D1
,0x902AA633,2418714163,,80129,0x000B033F,0xFFFFFFFF,0x902AA633
,0x62391CAC,1647910060,,80130,0x000B0379,0x000011AA,0x62391CAC
,0x0962343E,157430846,,80131,0x000D6CCB,0x0000DA73,0x0962343E
,0x3AEAB383,988459907,,80132,0x000D6CCC,0x0000B6B0,0x3AEAB383
,0x29717128,695300392,,80133,0x000D6CCD,0x0000DFCD,0x29717128
,0xE238B112,3795366162,,80134,0x000D6CDB,0x00006880,0xE238B112
