hash,name,name_source,name_candidates,n_models,as_root,in_swit,as_leaf,anim_tracks,anim_skel,depth_min,depth_max,max_bbox,offset,states,example_models
0x8C446D1F,slice2l,rainbow,2,1,0,0,0,0,0,1,1,0.03,0,static,0x0B7CC1B7
0x8C4836B6,,,0,1,0,1,1,0,0,5,5,0.53,1,break_piece,0xC939089F
0x8C52CA8D,floor01.piece1a_propdebris24,rainbow,1,1,0,1,1,0,0,3,3,6.64,1,break_piece,0x601A1292
0x8C541244,,,0,1,0,1,1,0,0,5,5,3.03,1,break_piece,0xC56B1A44
0x8C5535BE,,,0,1,0,1,1,0,0,5,5,3.45,1,break_piece,0x818E5819
0x8C58E7EB,pmc_veh_car_panhard,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8C58E7EB
0x8C63279D,hp_camera_a,rainbow,1,1,0,0,1,0,0,1,1,0.03,1,,0xBEC05BF8
0x8C674939,groutpost_bld_shacktall02,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8C674939
0x8C79EE55,piece2a_propattach01_ruin,rainbow,1,1,0,1,0,0,0,4,4,0.03,0,break_piece,0x91E2FC68
0x8C83F560,civ_veh_car_phoenix_crappy,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8C83F560
0x8C86210E,piece1b_propdebris69,rainbow,1,1,0,1,1,0,0,3,3,25.65,1,break_piece,0xA948DDA6
0x8C9CA886,,,0,1,0,0,1,0,0,6,6,1.12,1,break_piece,0xB32053A7
0x8C9D6A99,,,0,1,0,0,1,0,0,5,5,0.03,1,intact,0xF3DD9D32
0x8C9F2BDC,,,0,1,0,0,1,0,0,6,6,1.30,0,break_piece,0x02195587
0x8CA421C3,vz_veh_tank_scorpion90,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8CA421C3
0x8CA67982,slice3e_propdebris00,rainbow,1,1,0,1,1,0,0,3,3,2.75,1,break_piece,0x04CC21CD
0x8CB895B5,piece4c_propdebris15,rainbow,1,1,0,1,1,0,0,3,3,2.35,1,break_piece,0xFA83AC18
0x8CC4916A,slice2a_propattach18,rainbow,1,1,0,0,0,0,0,3,3,0.03,1,break_piece,0x2171B6D7
0x8CCEB4D8,white_bld_segment8x8a,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8CCEB4D8
0x8CD1E32E,industrial_machineparts02,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8CD1E32E
0x8CE4EB8F,piece2b_propdebris16,rainbow,1,1,0,1,1,0,0,3,3,2.31,1,break_piece,0xC576F6BC
0x8CE60679,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x319D840A
0x8CEF6528,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0xCA20C1D9
0x8CFF04DF,,,0,1,0,1,1,0,0,5,5,0.70,1,break_piece,0x38381266
0x8D068EDA,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x8D068EDA
0x8D15B612,,,0,1,0,1,1,0,0,1,1,0.53,0,intact,0xF245AC63
0x8D264BCF,piece2h_propattach13_ruin,rainbow,1,1,0,1,1,0,0,4,4,4.85,1,break_piece,0x91E2FC68
0x8D26B965,outskirt_bld_house03,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8D26B965
0x8D4260A1,,,0,1,0,0,1,0,0,6,6,1.04,0,break_piece,0x80C357EC
0x8D54CCF3,bone_pitch_r,rainbow,1,1,0,0,0,0,0,3,3,0.03,1,break_piece,0xF6DEC8EA
0x8D5962A5,piece2h_propdebris12,rainbow,1,1,0,1,1,0,0,3,3,3.42,1,break_piece,0x91E2FC68
0x8D710660,piece3b_propattach00_pristine,rainbow,1,1,0,1,1,0,0,4,4,3.90,0,break_piece,0x9A7642ED
0x8D7C78FF,vz_veh_apc_m113_50cal,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8D7C78FF
0x8D9A807D,,,0,1,0,1,1,0,0,5,5,5.08,0,break_piece,0x8C58E7EB
0x8DBA760F,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0xC56B1A44
0x8DBC70EE,,,0,1,0,0,1,0,0,4,4,0.03,1,break_piece,0xC1EEB3B3
0x8DBE1884,piece9a_propdebris00,rainbow,1,1,0,1,1,0,0,3,3,2.76,1,break_piece,0xF08D5BB5
0x8DC295B2,piece9a_propdebris06,rainbow,1,1,0,1,1,0,0,3,3,2.45,1,break_piece,0xF08D5BB5
0x8DD05736,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xFF7ABB3B
0x8DE221B7,,,0,1,0,0,1,0,0,4,4,0.03,1,break_piece,0xA113D98D
0x8DE86713,,,0,1,0,0,1,0,0,6,6,0.89,0,break_piece,0xE8E58109
0x8DFB97E5,piece7a_propdebris43,rainbow,1,1,0,1,1,0,0,3,3,1.63,1,break_piece,0xCE866A6A
0x8DFE1C24,,,0,1,0,0,1,0,0,6,6,1.05,0,break_piece,0x95F4BA55
0x8E09A3F1,,,0,1,0,0,0,0,0,5,5,0.03,1,break_piece,0x179A7702
0x8E139F4A,commercial_lightclinic,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8E139F4A
0x8E2D0DCB,,,0,1,0,1,0,0,0,3,3,0.03,0,intact,0xE54047D5
0x8E3345D0,global_billboard_wall03,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8E3345D0
0x8E39E622,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x319D840A
0x8E3AC46C,,,0,1,0,0,1,0,0,4,4,0.61,0,break_piece,0x74474CB1
0x8E3B2334,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0xC56B1A44
0x8E4D62CA,slice8b_propattach00,rainbow,1,1,0,0,0,0,0,3,3,0.03,1,break_piece,0xC939089F
0x8E4E954A,oilrig_att_pipeblowout,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8E4E954A
0x8E583F81,,,0,1,0,0,1,0,0,1,1,1.63,0,,0x5F1CF60F
0x8E5D8833,piece1b_propattach03_pristine,rainbow,1,1,0,1,1,0,0,4,4,4.04,0,intact,0x6B3A45A6
0x8E69158C,,,0,1,0,0,0,0,0,3,3,0.03,0,intact,0x91E2FC68
0x8E7785DC,bone_rotor_blade_4,rainbow,1,1,0,0,1,0,0,7,7,7.24,0,intact,0xF6DEC8EA
0x8E85FCF3,,,0,1,0,0,0,0,0,5,5,0.35,1,intact,0x0C95FF35
0x8E8CF136,slice5d,rainbow,1,1,0,0,0,0,0,1,1,0.03,0,static,0x04CC21CD
0x8E8ED4C0,shanty_bld_house02,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8E8ED4C0
0x8EA443A6,,,0,1,0,0,1,0,0,5,5,2.07,0,intact,0xCDC5617A
0x8EA91D60,slice1a_propattach24,rainbow,1,1,0,0,0,0,0,3,3,0.03,1,break_piece,0xDDBA557D
0x8EBB4DFE,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xE59723FD
0x8EBE33D4,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x8EBE33D4
0x8EBF4993,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x8EBF4993
0x8EC34589,docks_dockpump,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8EC34589
0x8ED4C501,,,0,1,0,1,1,0,0,1,1,0.53,0,intact,0x2703554F
0x8EE29C5B,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0xCA20C1D9
0x8EE679AA,slice2e_propattach00_ruin,rainbow,1,1,0,1,0,0,0,4,4,0.03,0,break_piece,0x0B7CC1B7
0x8EEE5F91,piece1c_propdebris3,rainbow,1,1,0,0,1,0,0,3,3,4.22,1,break_piece,0xC808E35C
0x8EF9EC48,,,0,1,1,0,0,0,0,0,0,0.03,0,,0x8EF9EC48
0x8EFFAA25,slice3a_propattach04_ruin,rainbow,1,1,0,1,1,0,0,4,4,2.61,0,intact,0xC939089F
0x8F00A7C4,slice3a_propattach05_pristine,rainbow,1,1,0,1,1,0,0,4,4,4.04,0,intact,0xE6027C27
0x8F09C213,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xCA20C1D9
0x8F1598C1,,,0,1,0,0,1,0,0,3,3,2.55,0,,0x14D94B9B
0x8F25996F,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x8F25996F
0x8F42B1CF,,,0,1,0,0,1,0,0,4,4,0.18,1,break_piece,0xC1EEB3B3
0x8F49ED0B,,,0,1,0,1,0,0,0,5,5,1.26,0,break_piece,0x2B97DD31
0x8F4EDDBE,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x8F4EDDBE
0x8F552915,groutpost_bld_tentlargetarp,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8F552915
0x8F675707,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x25FE00A7
0x8F6866C6,,,0,1,0,1,1,0,0,5,5,7.48,1,break_piece,0x45EC5734
0x8F6B0AFC,,,0,1,1,0,0,0,0,0,0,0.42,0,,0x8F6B0AFC
0x8F7192B8,aloutpost_bld_largetent,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8F7192B8
0x8F85DC23,,,0,1,0,0,1,0,0,1,1,3.17,1,,0x8CAFF9CF
0x8F881130,,,0,1,0,1,1,0,0,5,5,4.04,0,break_piece,0x6B3A45A6
0x8F8882AA,,,0,1,0,1,1,0,0,5,5,4.04,0,break_piece,0xE6027C27
0x8F9D7BFD,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x618526A4
0x8FAD5881,shanty_fencestraight01,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8FAD5881
0x8FAE19F4,global_barrela,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,,0x8FAE19F4
0x8FB92D99,,,0,1,0,0,1,0,0,6,6,1.03,0,break_piece,0x12732DD2
0x8FBC2A42,,,0,1,0,1,1,0,0,1,1,0.46,0,intact,0xF9EA3B44
0x8FC15791,slice4b_propdebris16,rainbow,1,1,0,1,1,0,0,4,4,4.57,1,break_piece,0x1A74D3EE
0x8FC754CD,hp_weapon_d,rainbow,1,1,0,0,1,0,0,1,1,0.03,1,,0x223593E1
0x8FCA6118,village_bld_farming01,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8FCA6118
0x8FCF7B65,,,0,1,0,1,0,0,0,5,5,0.03,1,break_piece,0x149FC407
0x8FD484A9,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x25FE00A7
0x8FE00A16,,,0,1,0,1,1,0,0,5,5,4.76,1,break_piece,0x35992F99
0x8FEC8923,global_intercoma,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x8FEC8923
0x8FFFE761,,,0,1,0,0,1,0,0,1,1,2.25,1,,0x1FBFBB4B
0x9013E488,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0xC56B1A44
0x901B7534,hp_dumbbomb,rainbow,1,1,1,0,1,0,0,0,0,2.14,0,,0xAE56FDA2
0x901BD4E5,,,0,1,0,0,1,0,0,4,4,0.03,1,break_piece,0xD1968AF1
0x902003D4,,,0,1,0,0,0,0,0,4,4,0.03,1,break_piece,0xE31521AD
0x9024DCC3,bone_rearflapl,rainbow,1,1,0,0,1,0,0,1,1,2.13,1,,0x223593E1
0x90267D03,global_billboard_wall04,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x90267D03
0x902C1C3A,,,0,1,0,1,1,0,0,1,1,1.38,0,intact,0xB0A0930E
0x90456B34,,,0,1,0,0,1,0,0,6,6,0.95,0,break_piece,0x8CA421C3
0x9049E862,,,0,1,0,0,1,0,0,6,6,0.95,0,break_piece,0x8CA421C3
0x9054F156,slice9a_propattach01_pristine,rainbow,1,1,0,1,1,0,0,4,4,1.46,0,intact,0xC939089F
0x9057D5BF,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x7604B190
0x905DD6DA,,,0,1,0,0,1,0,0,4,4,0.03,1,break_piece,0x19676216
0x907D56A8,,,0,1,0,1,1,0,0,1,1,1.31,0,intact,0xEA7F9F3F
0x9081D3D6,caracas_bld_theater01_pile_xx3,rainbow,1,1,0,1,1,0,0,1,1,1.29,0,intact,0xEA7F9F3F
0x908B270C,piece6a_propdebris18,rainbow,1,1,0,1,1,0,0,3,3,1.21,1,break_piece,0xC68ADB00
0x908F9AF7,,,0,1,0,0,1,0,0,4,4,0.41,1,intact,0x3397DE30
0x909C5493,slice1a_propattach23,rainbow,1,1,0,0,0,0,0,3,3,0.03,1,break_piece,0xDDBA557D
0x90ACC019,proutpost_att_neonc,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x90ACC019
0x90B3D244,piece5p_propdebris36,rainbow,1,1,0,1,1,0,0,3,3,4.43,1,break_piece,0x50AACA22
0x90B6CC8B,industrial_bld_gasstationpump02,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x90B6CC8B
0x90BB1D4D,,,0,1,1,0,1,0,0,0,0,21.74,0,,0x90BB1D4D
0x90C0E777,global_blueprints,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x90C0E777
0x90C4B0EB,slice4c_propdebris00,rainbow,1,1,0,1,1,0,0,3,3,2.44,1,break_piece,0x1A74D3EE
0x90C82A61,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x7604B190
0x90C914B0,bone_wing_r,rainbow,1,1,0,0,0,0,0,2,2,26.62,0,,0x32FBE556
0x90E62080,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x1E359C2F
0x90E93738,piece1c_propattach01_pristine,rainbow,1,1,0,1,1,0,0,4,4,1.20,0,break_piece,0x086666D2
0x91069654,piece1b_propattach08_ruin,rainbow,1,1,0,1,0,0,0,4,4,0.03,0,break_piece,0x6B3A45A6
0x912ED580,,,0,1,0,1,1,0,0,3,3,4.21,0,break_piece,0x9FCAE910
0x912F0A33,floor01.piece5i_propdebris03_ruid,rainbow,1,1,0,0,0,0,0,3,3,0.03,1,break_piece,0x74474CB1
0x9132806D,aloutpost_bld_command,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x9132806D
0x9135FB18,slice1q_propattach03_pristine,rainbow,1,1,0,1,1,0,0,4,4,1.06,0,break_piece,0x805C965E
0x913AE591,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x913AE591
0x91460107,hp_fx_exhaust_ba,rainbow,1,1,0,0,1,0,0,5,5,0.03,1,intact,0x86A7C828
0x9146DCEF,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0x97A96272
0x9147B67D,piece8k_propdebris19,rainbow,1,1,0,1,1,0,0,3,3,1.53,1,break_piece,0x8E8ED4C0
0x9160F29F,maracaibo_patz07,rainbow,1,1,0,0,1,0,0,3,3,2.10,0,,0x14D94B9B
0x91644ECC,slice1b_propdebris70,rainbow,1,1,0,1,1,0,0,4,4,4.95,1,break_piece,0x964451A0
0x9171494A,,,0,1,0,1,1,0,0,5,5,7.41,1,break_piece,0x0B7CC1B7
0x9172AB6B,village_bld_toolshed,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x9172AB6B
0x917FA920,,,0,1,0,0,1,0,0,3,3,2.08,1,,0x32FBE556
0x91890502,,,0,1,0,0,1,0,0,6,6,1.21,0,break_piece,0x63E4703A
0x91AA7C5C,global_env_rocksmoss05,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,,0x91AA7C5C
0x91B1FA73,slice8b,rainbow,1,1,0,0,0,0,0,1,1,0.03,0,static,0xC939089F
0x91D0B48F,,,0,1,0,0,1,0,0,6,6,1.39,0,break_piece,0xEC0DAFF2
0x91D99E61,,,0,1,0,0,1,0,0,3,3,1.37,1,break_piece,0xB993D852
0x91E2FC68,outskirt_bld_mercbar,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x91E2FC68
0x91FA6873,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0x7604B190
0x92148F82,piece2a_propdebris41,rainbow,1,1,0,1,1,0,0,3,3,3.83,1,break_piece,0x5DC2D1E2
0x9228ECA8,,,0,1,0,0,0,0,0,5,5,0.03,1,break_piece,0x0F9B9B04
0x922CD2ED,,,0,1,0,0,0,0,0,4,4,0.03,1,break_piece,0xE31521AD
0x923736E9,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xFF7ABB3B
0x923DC02A,,,0,1,0,0,0,0,0,3,3,0.03,1,break_piece,0x261F62BF
0x923EECFE,,,0,1,0,1,1,0,0,5,5,2.53,0,break_piece,0x8A6DEF3D
0x9256F379,piece1e_propdebris12,rainbow,1,1,0,1,1,0,0,3,3,1.97,1,break_piece,0xA1A48E75
0x9259DAB8,piece1a_propdebris84,rainbow,1,1,0,1,1,0,0,3,3,2.77,1,break_piece,0x1923143C
0x926D9ECB,civ_veh_semi_austin,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x926D9ECB
0x927ABCB2,slice5d_propdebris01,rainbow,1,1,0,1,1,0,0,3,3,3.66,1,break_piece,0x04CC21CD
0x928162BC,white_bld_corner8x8a,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x928162BC
0x92894A5C,docks_fishcage,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x92894A5C
0x928F1090,,,0,1,0,0,0,0,0,2,2,0.03,1,,0x14D94B9B
0x929BDA7E,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0xB1EB099F
0x92B5BB1A,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x516CE83D
0x92B6042A,piece3d_propdebris21,rainbow,1,1,0,1,1,0,0,3,3,2.12,1,break_piece,0xA517D4A3
0x92CAA57A,,,0,1,0,0,1,0,0,6,6,1.03,0,break_piece,0x46C5012C
0x92D1AA0C,slice1e_propattach03_pristine,rainbow,1,1,0,1,1,0,0,4,4,21.26,0,intact,0x35992F99
0x92E00F70,oilrig_troi93,rainbow,1,1,0,0,1,0,0,4,4,0.03,1,break_piece,0x8E4E954A
0x92E24227,ocoutpost_bld_radiotower,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x92E24227
0x92E54DFB,,,0,1,0,1,1,0,0,5,5,11.03,1,break_piece,0xAC3CD893
0x92E9CB29,,,0,1,0,1,1,0,0,5,5,10.30,1,break_piece,0xAC3CD893
0x92F6DDAB,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0xBDA34586
0x93010755,slice4a_propattach12_pristine,rainbow,1,1,0,1,1,0,0,4,4,4.04,0,intact,0xE6027C27
0x9302194B,civ_veh_car_l300_racing,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x9302194B
0x9304ED55,,,0,1,0,0,1,0,0,6,6,1.66,0,break_piece,0x155C8246
0x93184AC0,,,0,1,0,1,0,0,0,3,3,0.03,0,break_piece,0x9FCAE910
0x93252B3F,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xB6B946F4
0x932BFE5D,,,0,1,0,0,0,0,0,1,1,0.03,1,,0x8185C0A5
0x93350B8C,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x93350B8C
0x9337E2DF,caracas_bld_governmentsegment,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x9337E2DF
0x934AE6B8,village_prop_chaira,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x934AE6B8
0x93643EA3,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x93643EA3
0x937522BF,hp_fx_explosionM,rainbow,1,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x618526A4
0x9376D6B8,,,0,1,0,1,1,0,0,1,1,1.31,0,intact,0xF245AC63
0x9387F335,pr_veh_boat_saltonsea,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x9387F335
0x9388AA77,hp_fx_explosionE,rainbow,1,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x618526A4
0x93926EE8,,,0,1,0,0,1,0,0,6,6,1.03,0,break_piece,0x12732DD2
0x939547BE,piece5p,rainbow,1,1,0,0,0,0,0,1,1,0.03,0,static,0x50AACA22
0x9396EC16,,,0,1,0,0,1,0,0,6,6,1.03,0,break_piece,0x12732DD2
0x939765A9,,,0,1,0,0,1,0,0,3,3,5.69,0,intact,0x7E013B43
0x939F8A58,,,0,1,0,1,1,0,0,5,5,14.80,1,break_piece,0x618526A4
0x93A63790,,,0,1,0,1,1,0,0,5,5,6.39,1,break_piece,0x35992F99
0x93AF6AD8,foundation2,rainbow,1,1,0,0,1,0,0,1,1,11.58,0,static,0x6C7EE853
0x93B1B7E0,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0x8E4E954A
0x93C2962A,mar_commercial_roadstraight10_crater,rainbow,1,1,1,0,1,0,0,0,0,31.02,0,,0x6DE96344
0x93CE8323,slice1c_propdebris52,rainbow,1,1,0,1,1,0,0,4,4,6.50,1,break_piece,0xB6357976
0x93F94EEF,city_bld_storefronta,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x93F94EEF
0x940356A3,,,0,1,0,0,1,0,0,4,4,0.03,1,break_piece,0xD1968AF1
0x9404FAE7,,,0,1,1,0,0,0,0,0,0,0.03,0,,0x9404FAE7
0x9411A606,,,0,1,0,1,1,0,0,4,4,4.18,1,break_piece,0xD1968AF1
0x9412F206,,,0,1,0,0,0,0,0,4,4,0.44,1,break_piece,0xB993D852
0x941668FF,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0x60E7FFEB
0x941ECAE8,global_bld_officetrailera,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x941ECAE8
0x942B72CB,piece1b_propdebris42,rainbow,1,1,0,1,1,0,0,3,3,7.97,1,break_piece,0xA948DDA6
0x942ED97F,,,0,1,0,0,0,0,0,2,2,0.03,1,,0x14D94B9B
0x9435540D,piece1d_propattach00,rainbow,1,1,0,0,0,0,0,3,3,0.03,1,intact,0x91E2FC68
0x94420876,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x79835204
0x9442FB04,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xFF7ABB3B
0x94477832,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xFF7ABB3B
0x944CC07C,,,0,1,0,1,1,0,0,5,5,1.08,1,break_piece,0xC939089F
0x944D11EB,piece1a_propdebris83,rainbow,1,1,0,1,1,0,0,3,3,9.12,1,break_piece,0x1923143C
0x945C0657,global_cable_telephonecable01,rainbow,1,1,1,0,1,0,0,0,0,1.00,0,,0x945C0657
0x946F6A0A,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x946F6A0A
0x9473576A,,,0,1,0,1,1,0,0,5,5,3.87,1,break_piece,0x818E5819
0x948247C3,,,0,1,0,0,0,0,0,2,2,0.03,1,,0x14D94B9B
0x94836363,,,0,1,0,0,1,0,0,5,5,2.09,0,intact,0xCDC5617A
0x9483F0A7,global_brickpile01,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x9483F0A7
0x948D9162,hp_barreltip_ciwsfl_a,rainbow,1,1,0,0,1,0,0,7,7,0.03,1,intact,0x25FE00A7
0x9497AF65,hp_ch04_starter,rainbow,1,1,0,0,1,0,0,1,1,0.03,1,,0x8456CC17
0x949AA532,,,0,1,0,1,1,0,0,1,1,0.36,0,intact,0x0D0B8CF5
0x949DC19D,,,0,1,0,1,0,0,0,5,5,0.03,0,break_piece,0x35992F99
0x94A63B87,,,0,1,0,1,1,0,0,1,1,1.35,0,intact,0x2703554F
0x94A7DC24,dlc_outskirt_interior_sound_ceilingfan,rainbow,1,1,1,0,1,0,0,0,0,0.03,0,,0x94A7DC24
0x94AAB8B5,,,0,1,0,1,1,0,0,1,1,1.34,0,intact,0x2703554F
0x94ABFF5E,,,0,1,0,0,0,0,0,1,1,0.03,0,,0x307D6AE1
0x94AE5601,polymsh40,rainbow,1,1,0,0,1,0,0,3,3,8.20,0,break_piece,0x805C965E
0x94B75193,global_chessset,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x94B75193
0x94BD5660,caracasruins_bld_corner32x32a,rainbow,1,1,1,0,1,0,0,0,0,56.65,0,,0x94BD5660
0x94D28FDC,,,0,1,0,1,1,0,0,1,1,0.56,0,intact,0x2703554F
0x94DFCCBC,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xE59723FD
0x94E6ACA2,piece7b,rainbow,1,1,0,0,0,0,0,1,1,0.03,0,static,0xA1846C79
0x94E79B67,,,0,1,0,1,0,0,0,4,4,0.03,0,intact,0x25FE00A7
0x94E808CE,global_ramp_roadlessrider1,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0xC95C04B1
0x94FFE302,floor01.slice2c_propdebris04,rainbow,1,1,0,1,1,0,0,4,4,5.40,1,break_piece,0x149FC407
0x9513639C,,,0,1,0,0,1,0,0,3,3,2.55,0,,0x14D94B9B
0x952AFD67,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x952AFD67
0x952F288D,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xB0D4E642
0x953362AF,,,0,1,0,0,1,0,0,6,6,1.04,0,break_piece,0x80C357EC
0x953F7D61,piece9c_propdebris18,rainbow,1,1,0,1,1,0,0,3,3,6.53,1,break_piece,0x69D31E85
0x954DE1C7,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x539FF827
0x954F7C5D,,,0,1,0,0,1,0,0,4,4,0.03,1,break_piece,0x770E7949
0x95669E95,village_bld_shacksmall03,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x95669E95
0x95679371,L12_closeup1,rainbow,1,1,0,0,1,0,0,5,5,4.46,0,intact,0xA26387A9
0x956ECB04,,,0,1,0,1,1,0,0,6,6,3.12,1,break_piece,0xE9E253D5
0x95718FFA,global_antennab,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x95718FFA
0x9572B173,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x9B994D39
0x95734832,,,0,1,0,1,1,0,0,6,6,3.12,1,break_piece,0xE9E253D5
0x957F61CD,sign25,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x957F61CD
0x9585A61B,,,0,1,0,0,1,0,0,6,6,1.03,0,break_piece,0x12732DD2
0x95953958,,,0,1,1,0,1,0,0,0,0,0.48,0,,0x95953958
0x959EEF7B,,,0,1,0,0,1,0,0,3,3,1.17,1,,0x32FBE556
0x95AAC780,Slice2L_ruin,rainbow,2,1,0,1,1,0,0,2,2,32.97,0,intact,0x0B7CC1B7
0x95B0156F,slice6d_propdebris03,rainbow,1,1,0,1,1,0,0,3,3,3.61,1,break_piece,0x04CC21CD
0x95B8AE33,,,0,1,0,0,1,0,0,4,4,0.03,1,intact,0x4FC2D374
0x95BF0E21,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x95BF0E21
0x95BF226C,slice4b_propdebris17,rainbow,1,1,0,1,1,0,0,4,4,4.57,1,break_piece,0x1A74D3EE
0x95BF3360,,,0,1,0,0,1,0,0,4,4,0.03,1,intact,0xC142F94B
0x95C14427,,,0,1,0,0,1,0,0,5,5,0.03,1,intact,0xBFC09F3E
0x95C17B52,,,0,1,0,0,1,0,0,6,6,1.80,1,break_piece,0x1125CB99
0x95CB0919,global_chaircafe,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x95CB0919
0x95D0C2A8,,,0,1,0,0,1,0,0,6,6,1.70,0,break_piece,0x232B1C7C
0x95D4204F,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x3FF2692D
0x95D4E0FC,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xFF7ABB3B
0x95D830D1,piece5k,rainbow,1,1,0,0,0,0,0,1,1,0.03,0,static,0xE59723FD
